r val absval
6.881599999999999939e-01 -2.277582290811506027e+01 9.466471270398514326e-01
6.882399999999999629e-01 -2.278463313191882023e+01 9.470133124060643448e-01
6.883200000000000429e-01 -2.279341415601012599e+01 9.473782841246290998e-01
6.884000000000000119e-01 -2.280216596587681011e+01 9.477420415923666352e-01
6.884799999999999809e-01 -2.281088854704161406e+01 9.481045842075488395e-01
6.885599999999999499e-01 -2.281958188506215990e+01 9.484659113698971078e-01
6.886400000000000299e-01 -2.282824596553095731e+01 9.488260224805831200e-01
6.887199999999999989e-01 -2.283688077407536454e+01 9.491849169422269528e-01
6.887999999999999678e-01 -2.284548629635765948e+01 9.495425941588999663e-01
6.888799999999999368e-01 -2.285406251807500055e+01 9.498990535361233611e-01
6.889600000000000168e-01 -2.286260942495943382e+01 9.502542944808684000e-01
6.890399999999999858e-01 -2.287112700277785393e+01 9.506083164015549647e-01
6.891199999999999548e-01 -2.287961523733207869e+01 9.509611187080539985e-01
6.892000000000000348e-01 -2.288807411445879936e+01 9.513127008116863959e-01
6.892800000000000038e-01 -2.289650362002956996e+01 9.516630621252216704e-01
6.893599999999999728e-01 -2.290490373995086415e+01 9.520122020628812853e-01
6.894399999999999418e-01 -2.291327446016401126e+01 9.523601200403347677e-01
6.895200000000000218e-01 -2.292161576664524958e+01 9.527068154747029283e-01
6.895999999999999908e-01 -2.292992764540566952e+01 9.530522877845553076e-01
6.896799999999999597e-01 -2.293821008249126336e+01 9.533965363899118417e-01
6.897599999999999287e-01 -2.294646306398290747e+01 9.537395607122424179e-01
6.898400000000000087e-01 -2.295468657599637652e+01 9.540813601744675410e-01
6.899199999999999777e-01 -2.296288060468229020e+01 9.544219342009558904e-01
6.899999999999999467e-01 -2.297104513622617716e+01 9.547612822175272074e-01
6.900800000000000267e-01 -2.297918015684847504e+01 9.550994036514519614e-01
6.901599999999999957e-01 -2.298728565280443803e+01 9.554362979314479087e-01
6.902399999999999647e-01 -2.299536161038426485e+01 9.557719644876853105e-01
6.903200000000000447e-01 -2.300340801591303830e+01 9.561064027517840458e-01
6.904000000000000137e-01 -2.301142485575065422e+01 9.564396121568112807e-01
6.904799999999999827e-01 -2.301941211629198492e+01 9.567715921372875743e-01
6.905599999999999516e-01 -2.302736978396672285e+01 9.571023421291812161e-01
6.906400000000000317e-01 -2.303529784523948720e+01 9.574318615699116686e-01
6.907200000000000006e-01 -2.304319628660972796e+01 9.577601498983464579e-01
6.907999999999999696e-01 -2.305106509461183251e+01 9.580872065548049488e-01
6.908799999999999386e-01 -2.305890425581504388e+01 9.584130309810555692e-01
6.909600000000000186e-01 -2.306671375682350700e+01 9.587376226203171425e-01
6.910399999999999876e-01 -2.307449358427621888e+01 9.590609809172572220e-01
6.911199999999999566e-01 -2.308224372484708198e+01 9.593831053179938673e-01
6.912000000000000366e-01 -2.308996416524490414e+01 9.597039952700964216e-01
6.912800000000000056e-01 -2.309765489221333112e+01 9.600236502225818480e-01
6.913599999999999746e-01 -2.310531589253091767e+01 9.603420696259181710e-01
6.914399999999999435e-01 -2.311294715301110614e+01 9.606592529320233664e-01
6.915200000000000236e-01 -2.312054866050222302e+01 9.609751995942654723e-01
6.915999999999999925e-01 -2.312812040188745755e+01 9.612899090674615898e-01
6.916799999999999615e-01 -2.313566236408490440e+01 9.616033808078795486e-01
6.917599999999999305e-01 -2.314317453404753877e+01 9.619156142732366854e-01
6.918400000000000105e-01 -2.315065689876321997e+01 9.622266089227007324e-01
6.919199999999999795e-01 -2.315810944525467363e+01 9.625363642168882627e-01
6.919999999999999485e-01 -2.316553216057952724e+01 9.628448796178665781e-01
6.920800000000000285e-01 -2.317292503189952768e+01 9.631521545920305183e-01
6.921599999999999975e-01 -2.318028804639536133e+01 9.634581886065621825e-01
6.922399999999999665e-01 -2.318762119123287846e+01 9.637629811280270520e-01
6.923200000000000465e-01 -2.319492445361483846e+01 9.640665316245247141e-01
6.924000000000000155e-01 -2.320219782078088855e+01 9.643688395656878631e-01
6.924799999999999844e-01 -2.320944128000761708e+01 9.646699044226845210e-01
6.925599999999999534e-01 -2.321665481860852154e+01 9.649697256682169266e-01
6.926400000000000334e-01 -2.322383842393402276e+01 9.652683027765219803e-01
6.927200000000000024e-01 -2.323099208337142230e+01 9.655656352233695783e-01
6.927999999999999714e-01 -2.323811578434496994e+01 9.658617224860649442e-01
6.928799999999999404e-01 -2.324520951431582461e+01 9.661565640434478519e-01
6.929600000000000204e-01 -2.325227326078206502e+01 9.664501593758924036e-01
6.930399999999999894e-01 -2.325930701127865419e+01 9.667425079653054754e-01
6.931199999999999584e-01 -2.326631075337750332e+01 9.670336092951301588e-01
6.932000000000000384e-01 -2.327328447468742567e+01 9.673234628503429855e-01
6.932800000000000074e-01 -2.328022816285414365e+01 9.676120681174547045e-01
6.933599999999999763e-01 -2.328714180556030300e+01 9.678994245845105038e-01
6.934399999999999453e-01 -2.329402539052546217e+01 9.681855317410901218e-01
6.935200000000000253e-01 -2.330087890550610652e+01 9.684703890783080693e-01
6.935999999999999943e-01 -2.330770233829560212e+01 9.687539960888114088e-01
6.936799999999999633e-01 -2.331449567672425260e+01 9.690363522667829743e-01
6.937599999999999323e-01 -2.332125890865929208e+01 9.693174571079401503e-01
6.938400000000000123e-01 -2.332799202200484956e+01 9.695973101095339830e-01
6.939199999999999813e-01 -2.333469500470195612e+01 9.698759107703492921e-01
6.939999999999999503e-01 -2.334136784472858395e+01 9.701532585907063355e-01
6.940800000000000303e-01 -2.334801053009961791e+01 9.704293530724595884e-01
6.941599999999999993e-01 -2.335462304886683071e+01 9.707041937189965219e-01
6.942399999999999682e-01 -2.336120538911893263e+01 9.709777800352402677e-01
6.943199999999999372e-01 -2.336775753898154662e+01 9.712501115276479524e-01
6.944000000000000172e-01 -2.337427948661722255e+01 9.715211877042113642e-01
6.944799999999999862e-01 -2.338077122022539100e+01 9.717910080744553980e-01
6.945599999999999552e-01 -2.338723272804241304e+01 9.720595721494399433e-01
6.946399999999999242e-01 -2.339366399834158727e+01 9.723268794417599947e-01
6.947200000000000042e-01 -2.340006501943309658e+01 9.725929294655437651e-01
6.947999999999999732e-01 -2.340643577966405431e+01 9.728577217364542395e-01
6.948799999999999422e-01 -2.341277626741847939e+01 9.731212557716886202e-01
6.949600000000000222e-01 -2.341908647111732122e+01 9.733835310899786597e-01
6.950399999999999912e-01 -2.342536637921841347e+01 9.736445472115896616e-01
6.951199999999999601e-01 -2.343161598021653802e+01 9.739043036583221458e-01
6.952000000000000401e-01 -2.343783526264338946e+01 9.741627999535110716e-01
6.952800000000000091e-01 -2.344402421506753953e+01 9.744200356220242831e-01
6.953599999999999781e-01 -2.345018282609451177e+01 9.746760101902653961e-01
6.954399999999999471e-01 -2.345631108436673529e+01 9.749307231861716883e-01
6.955200000000000271e-01 -2.346240897856356256e+01 9.751841741392155427e-01
6.955999999999999961e-01 -2.346847649740123032e+01 9.754363625804021165e-01
6.956799999999999651e-01 -2.347451362963291999e+01 9.756872880422721162e-01
6.957599999999999341e-01 -2.348052036404871501e+01 9.759369500589002433e-01
6.958400000000000141e-01 -2.348649668947563285e+01 9.761853481658959719e-01
6.959199999999999831e-01 -2.349244259477756103e+01 9.764324819004016609e-01
6.959999999999999520e-01 -2.349835806885534950e+01 9.766783508010955517e-01
6.960800000000000320e-01 -2.350424310071272771e+01 9.769229544109321317e-01
6.961600000000000010e-01 -2.351009767937285133e+01 9.771662922736734647e-01
6.962399999999999700e-01 -2.351592179385070125e+01 9.774083639327415529e-01
6.963199999999999390e-01 -2.352171543320007174e+01 9.776491689331716639e-01
6.964000000000000190e-01 -2.352747858651356694e+01 9.778887068216124412e-01
6.964799999999999880e-01 -2.353321124292259370e+01 9.781269771463250162e-01
6.965599999999999570e-01 -2.353891339159737583e+01 9.783639794571838966e-01
6.966399999999999260e-01 -2.354458502174695056e+01 9.785997133056769659e-01
6.967200000000000060e-01 -2.355022612261917203e+01 9.788341782449054840e-01
6.967999999999999750e-01 -2.355583668350066873e+01 9.790673738295821993e-01
6.968799999999999439e-01 -2.356141669371692871e+01 9.792992996160351238e-01
6.969600000000000239e-01 -2.356696614263222145e+01 9.795299551622039802e-01
6.970399999999999929e-01 -2.357248501964962628e+01 9.797593400276417563e-01
6.971199999999999619e-01 -2.357797331421104658e+01 9.799874537735150382e-01
6.972000000000000419e-01 -2.358343101579719914e+01 9.802142959626036767e-01
6.972800000000000109e-01 -2.358885811392758569e+01 9.804398661592995667e-01
6.973599999999999799e-01 -2.359425459816054271e+01 9.806641639296086455e-01
6.974399999999999489e-01 -2.359962045809320230e+01 9.808871888411493378e-01
6.975200000000000289e-01 -2.360495568336152772e+01 9.811089404631542221e-01
6.975999999999999979e-01 -2.361026026364026720e+01 9.813294183664678094e-01
6.976799999999999669e-01 -2.361553418864298592e+01 9.815486221235477649e-01
6.977599999999999358e-01 -2.362077744812208024e+01 9.817665513084660178e-01
6.978400000000000158e-01 -2.362599003186874569e+01 9.819832054969070967e-01
6.979199999999999848e-01 -2.363117192971296632e+01 9.821985842661676847e-01
6.979999999999999538e-01 -2.363632313152355380e+01 9.824126871951580631e-01
6.980800000000000338e-01 -2.364144362720815451e+01 9.826255138644031106e-01
6.981600000000000028e-01 -2.364653340671317849e+01 9.828370638560383066e-01
6.982399999999999718e-01 -2.365159246002387761e+01 9.830473367538139495e-01
6.983199999999999408e-01 -2.365662077716430289e+01 9.832563321430928260e-01
6.984000000000000208e-01 -2.366161834819734011e+01 9.834640496108518759e-01
6.984799999999999898e-01 -2.366658516322463868e+01 9.836704887456791946e-01
6.985599999999999588e-01 -2.367152121238669338e+01 9.838756491377773639e-01
6.986399999999999277e-01 -2.367642648586280529e+01 9.840795303789618975e-01
6.987200000000000077e-01 -2.368130097387108535e+01 9.842821320626614634e-01
6.987999999999999767e-01 -2.368614466666844010e+01 9.844834537839173283e-01
6.988799999999999457e-01 -2.369095755455060015e+01 9.846834951393841351e-01
6.989600000000000257e-01 -2.369573962785211663e+01 9.848822557273303469e-01
6.990399999999999947e-01 -2.370049087694631851e+01 9.850797351476359154e-01
6.991199999999999637e-01 -2.370521129224538015e+01 9.852759330017955008e-01
6.992000000000000437e-01 -2.370990086420027509e+01 9.854708488929164734e-01
6.992800000000000127e-01 -2.371455958330076186e+01 9.856644824257180248e-01
6.993599999999999817e-01 -2.371918744007545854e+01 9.858568332065347217e-01
6.994399999999999507e-01 -2.372378442509175400e+01 9.860479008433123971e-01
6.995200000000000307e-01 -2.372835052895586117e+01 9.862376849456108152e-01
6.995999999999999996e-01 -2.373288574231280279e+01 9.864261851246024504e-01
6.996799999999999686e-01 -2.373739005584641504e+01 9.866134009930732640e-01
6.997599999999999376e-01 -2.374186346027934391e+01 9.867993321654222605e-01
6.998400000000000176e-01 -2.374630594637304171e+01 9.869839782576613763e-01
6.999199999999999866e-01 -2.375071750492776346e+01 9.871673388874152577e-01
6.999999999999999556e-01 -2.375509812678259891e+01 9.873494136739228155e-01
7.000800000000000356e-01 -2.375944780287780844e+01 9.875302022406277080e-01
7.001600000000000046e-01 -2.376376652417339130e+01 9.877097042117943815e-01
7.002399999999999736e-01 -2.376805428162807132e+01 9.878879192116339913e-01
7.003199999999999426e-01 -2.377231106624117274e+01 9.880648468660453432e-01
7.004000000000000226e-01 -2.377653686905254204e+01 9.882404868026113398e-01
7.004799999999999915e-01 -2.378073168114259062e+01 9.884148386506009798e-01
7.005599999999999605e-01 -2.378489549363229116e+01 9.885879020409693574e-01
7.006399999999999295e-01 -2.378902829768318483e+01 9.887596766063574405e-01
7.007200000000000095e-01 -2.379313008449737410e+01 9.889301619810921817e-01
7.007999999999999785e-01 -2.379720084531748725e+01 9.890993578011849641e-01
7.008799999999999475e-01 -2.380124057142674943e+01 9.892672637043344874e-01
7.009600000000000275e-01 -2.380524925414894710e+01 9.894338793299254364e-01
7.010399999999999965e-01 -2.380922688484838190e+01 9.895992043190261489e-01
7.011199999999999655e-01 -2.381317345492996296e+01 9.897632383143931678e-01
7.012000000000000455e-01 -2.381708895583912877e+01 9.899259809604673555e-01
7.012800000000000145e-01 -2.382097337906189338e+01 9.900874319033761140e-01
7.013599999999999834e-01 -2.382482671612482150e+01 9.902475907909321640e-01
7.014399999999999524e-01 -2.382864895859503562e+01 9.904064572726340998e-01
7.015200000000000324e-01 -2.383244009808023733e+01 9.905640309996669446e-01
7.016000000000000014e-01 -2.383620012622865048e+01 9.907203116249003738e-01
7.016799999999999704e-01 -2.383992903472908509e+01 9.908752988028903808e-01
7.017599999999999394e-01 -2.384362681531091965e+01 9.910289921898797205e-01
7.018400000000000194e-01 -2.384729345974405490e+01 9.911813914437950235e-01
7.019199999999999884e-01 -2.385092895983898487e+01 9.913324962242503480e-01
7.019999999999999574e-01 -2.385453330744674361e+01 9.914823061925445158e-01
7.020800000000000374e-01 -2.385810649445894782e+01 9.916308210116632216e-01
7.021600000000000064e-01 -2.386164851280772581e+01 9.917780403462760352e-01
7.022399999999999753e-01 -2.386515935446582759e+01 9.919239638627409539e-01
7.023199999999999443e-01 -2.386863901144650413e+01 9.920685912290991837e-01
7.024000000000000243e-01 -2.387208747580362456e+01 9.922119221150802471e-01
7.024799999999999933e-01 -2.387550473963155184e+01 9.923539561920966534e-01
7.025599999999999623e-01 -2.387889079506525647e+01 9.924946931332490063e-01
7.026399999999999313e-01 -2.388224563428025604e+01 9.926341326133227838e-01
7.027200000000000113e-01 -2.388556924949262239e+01 9.927722743087893376e-01
7.027999999999999803e-01 -2.388886163295897802e+01 9.929091178978052268e-01
7.028799999999999493e-01 -2.389212277697652098e+01 9.930446630602138836e-01
7.029600000000000293e-01 -2.389535267388301065e+01 9.931789094775441695e-01
7.030399999999999983e-01 -2.389855131605674643e+01 9.933118568330101539e-01
7.031199999999999672e-01 -2.390171869591660680e+01 9.934435048115124456e-01
7.032000000000000473e-01 -2.390485480592202094e+01 9.935738530996373052e-01
7.032800000000000162e-01 -2.390795963857296513e+01 9.937029013856558679e-01
7.033599999999999852e-01 -2.391103318640999120e+01 9.938306493595262525e-01
7.034399999999999542e-01 -2.391407544201421587e+01 9.939570967128920076e-01
7.035200000000000342e-01 -2.391708639800729586e+01 9.940822431390823333e-01
7.036000000000000032e-01 -2.392006604705145989e+01 9.942060883331120813e-01
7.036799999999999722e-01 -2.392301438184948736e+01 9.943286319916821991e-01
7.037599999999999412e-01 -2.392593139514472256e+01 9.944498738131791749e-01
7.038400000000000212e-01 -2.392881707972107463e+01 9.945698134976755922e-01
7.039199999999999902e-01 -2.393167142840299988e+01 9.946884507469295755e-01
7.039999999999999591e-01 -2.393449443405551591e+01 9.948057852643849008e-01
7.040800000000000392e-01 -2.393728608964260474e+01 9.949218167575987204e-01
7.041600000000000081e-01 -2.394004638814822883e+01 9.950365449349587443e-01
7.042399999999999771e-01 -2.394277532256212382e+01 9.951499695050923799e-01
7.043199999999999461e-01 -2.394547288591617118e+01 9.952620901783790774e-01
7.044000000000000261e-01 -2.394813907128441244e+01 9.953729066669505521e-01
7.044799999999999951e-01 -2.395077387178303496e+01 9.954824186846900069e-01
7.045599999999999641e-01 -2.395337728057036131e+01 9.955906259472321329e-01
7.046399999999999331e-01 -2.395594929084688829e+01 9.956975281719646631e-01
7.047200000000000131e-01 -2.395848989585524436e+01 9.958031250780262633e-01
7.047999999999999821e-01 -2.396099908888021801e+01 9.959074163863079754e-01
7.048799999999999510e-01 -2.396347686324872939e+01 9.960104018194519959e-01
7.049600000000000311e-01 -2.396592321232987643e+01 9.961120811018536747e-01
7.050400000000000000e-01 -2.396833812953488163e+01 9.962124539596590722e-01
7.051199999999999690e-01 -2.397072160831712750e+01 9.963115201207666249e-01
7.051999999999999380e-01 -2.397307364217214598e+01 9.964092793148268123e-01
7.052800000000000180e-01 -2.397539422463762548e+01 9.965057312732419348e-01
7.053599999999999870e-01 -2.397768334929338963e+01 9.966008757291660025e-01
7.054399999999999560e-01 -2.397994100976141851e+01 9.966947124175049577e-01
7.055199999999999250e-01 -2.398216719970584876e+01 9.967872410749168965e-01
7.056000000000000050e-01 -2.398436191283295216e+01 9.968784614398112920e-01
7.056799999999999740e-01 -2.398652514289116056e+01 9.969683732523499931e-01
7.057599999999999429e-01 -2.398865688367105165e+01 9.970569762544465586e-01
7.058400000000000230e-01 -2.399075712900535606e+01 9.971442701897663685e-01
7.059199999999999919e-01 -2.399282587276895029e+01 9.972302548037269565e-01
7.059999999999999609e-01 -2.399486310887885665e+01 9.973149298434972332e-01
7.060800000000000409e-01 -2.399686883129426818e+01 9.973982950579989293e-01
7.061600000000000099e-01 -2.399884303401648822e+01 9.974803501979042641e-01
7.062399999999999789e-01 -2.400078571108901571e+01 9.975610950156389434e-01
7.063199999999999479e-01 -2.400269685659746344e+01 9.976405292653793833e-01
7.064000000000000279e-01 -2.400457646466961137e+01 9.977186527030544871e-01
7.064799999999999969e-01 -2.400642452947537819e+01 9.977954650863444241e-01
7.065599999999999659e-01 -2.400824104522684976e+01 9.978709661746822945e-01
7.066399999999999348e-01 -2.401002600617824001e+01 9.979451557292520203e-01
7.067200000000000149e-01 -2.401177940662593002e+01 9.980180335129901215e-01
7.067999999999999838e-01 -2.401350124090844318e+01 9.980895992905849390e-01
7.068799999999999528e-01 -2.401519150340644870e+01 9.981598528284761906e-01
7.069600000000000328e-01 -2.401685018854277232e+01 9.982287938948560813e-01
7.070400000000000018e-01 -2.401847729078238203e+01 9.982964222596681925e-01
7.071199999999999708e-01 -2.402007280463240235e+01 9.983627376946084819e-01
7.071999999999999398e-01 -2.402163672464210364e+01 9.984277399731243952e-01
7.072800000000000198e-01 -2.402316904540291276e+01 9.984914288704158647e-01
7.073599999999999888e-01 -2.402466976154839884e+01 9.985538041634341999e-01
7.074399999999999578e-01 -2.402613886775427687e+01 9.986148656308824201e-01
7.075199999999999267e-01 -2.402757635873841124e+01 9.986746130532155874e-01
7.076000000000000068e-01 -2.402898222926084415e+01 9.987330462126416952e-01
7.076799999999999757e-01 -2.403035647412372100e+01 9.987901648931188925e-01
7.077599999999999447e-01 -2.403169908817137923e+01 9.988459688803585923e-01
7.078400000000000247e-01 -2.403301006629027725e+01 9.989004579618233626e-01
7.079199999999999937e-01 -2.403428940340902287e+01 9.989536319267273701e-01
7.079999999999999627e-01 -2.403553709449840525e+01 9.990054905660380458e-01
7.080800000000000427e-01 -2.403675313462536778e+01 9.990560336747195125e-01
7.081600000000000117e-01 -2.403793751887703323e+01 9.991052610485744445e-01
7.082399999999999807e-01 -2.403909024235344205e+01 9.991531724839423090e-01
7.083199999999999497e-01 -2.404021130019820518e+01 9.991997677789739019e-01
7.084000000000000297e-01 -2.404130068759851113e+01 9.992450467336309039e-01
7.084799999999999986e-01 -2.404235839978510469e+01 9.992890091496855476e-01
7.085599999999999676e-01 -2.404338443203232245e+01 9.993316548307219493e-01
7.086399999999999366e-01 -2.404437877965804304e+01 9.993729835821336671e-01
7.087200000000000166e-01 -2.404534143802375468e+01 9.994129952111271420e-01
7.087999999999999856e-01 -2.404627240253447695e+01 9.994516895267181456e-01
7.088799999999999546e-01 -2.404717166863883193e+01 9.994890663397345554e-01
7.089600000000000346e-01 -2.404803923182899084e+01 9.995251254628144677e-01
7.090400000000000036e-01 -2.404887508764069892e+01 9.995598667104069746e-01
7.091199999999999726e-01 -2.404967923165328259e+01 9.995932898987724968e-01
7.091999999999999416e-01 -2.405045165948964225e+01 9.996253948459827843e-01
7.092800000000000216e-01 -2.405119236681622397e+01 9.996561813719192502e-01
7.093599999999999905e-01 -2.405190134934307267e+01 9.996856492982757469e-01
7.094399999999999595e-01 -2.405257860282378246e+01 9.997137984485556794e-01
7.095199999999999285e-01 -2.405322412305554636e+01 9.997406286480752247e-01
7.096000000000000085e-01 -2.405383790587909232e+01 9.997661397239595571e-01
7.096799999999999775e-01 -2.405441994717874010e+01 9.997903315051457351e-01
7.097599999999999465e-01 -2.405497024288237995e+01 9.998132038223821461e-01
7.098400000000000265e-01 -2.405548878896147613e+01 9.998347565082277288e-01
7.099199999999999955e-01 -2.405597558143104919e+01 9.998549893970521962e-01
7.099999999999999645e-01 -2.405643061634969726e+01 9.998739023250363678e-01
7.100800000000000445e-01 -2.405685388981960671e+01 9.998914951301727250e-01
7.101600000000000135e-01 -2.405724539798649886e+01 9.999077676522631908e-01
7.102399999999999824e-01 -2.405760513703970105e+01 9.999227197329222383e-01
7.103199999999999514e-01 -2.405793310321209333e+01 9.999363512155744482e-01
7.104000000000000314e-01 -2.405822929278012268e+01 9.999486619454551750e-01
7.104800000000000004e-01 -2.405849370206382076e+01 9.999596517696114351e-01
7.105599999999999694e-01 -2.405872632742678263e+01 9.999693205369009075e-01
7.106399999999999384e-01 -2.405892716527617381e+01 9.999776680979921561e-01
7.107200000000000184e-01 -2.405909621206273741e+01 9.999846943053647408e-01
7.107999999999999874e-01 -2.405923346428077281e+01 9.999903990133091058e-01
7.108799999999999564e-01 -2.405933891846816408e+01 9.999947820779269136e-01
7.109600000000000364e-01 -2.405941257120636578e+01 9.999978433571306002e-01
7.110400000000000054e-01 -2.405945441912039229e+01 9.999995827106435975e-01
7.111199999999999743e-01 -2.405946445887883200e+01 1.000000000000000000e+00
7.111999999999999433e-01 -2.405944268719385803e+01 9.999990950885456753e-01
7.112800000000000233e-01 -2.405938910082119975e+01 9.999968678414367096e-01
7.113599999999999923e-01 -2.405930369656015699e+01 9.999933181256402959e-01
7.114399999999999613e-01 -2.405918647125360721e+01 9.999884458099348450e-01
7.115199999999999303e-01 -2.405903742178799831e+01 9.999822507649094305e-01
7.116000000000000103e-01 -2.405885654509334515e+01 9.999747328629643439e-01
7.116799999999999793e-01 -2.405864383814324015e+01 9.999658919783108724e-01
7.117599999999999483e-01 -2.405839929795483556e+01 9.999557279869708548e-01
7.118400000000000283e-01 -2.405812292158886123e+01 9.999442407667774591e-01
7.119199999999999973e-01 -2.405781470614962103e+01 9.999314301973748487e-01
7.119999999999999662e-01 -2.405747464878498221e+01 9.999172961602179610e-01
7.120800000000000463e-01 -2.405710274673574389e+01 9.999018385406239773e-01
7.121600000000000152e-01 -2.405669899726291305e+01 9.998850572247505175e-01
7.122399999999999842e-01 -2.405626339764767607e+01 9.998669520995936422e-01
7.123199999999999532e-01 -2.405579594521602615e+01 9.998475230540115888e-01
7.124000000000000332e-01 -2.405529663733875978e+01 9.998267699787252161e-01
7.124800000000000022e-01 -2.405476547143150512e+01 9.998046927663183370e-01
7.125599999999999712e-01 -2.405420244495467941e+01 9.997812913112364974e-01
7.126399999999999402e-01 -2.405360755541353157e+01 9.997565655097888637e-01
7.127200000000000202e-01 -2.405298080035811381e+01 9.997305152601463352e-01
7.127999999999999892e-01 -2.405232217738329581e+01 9.997031404623430983e-01
7.128799999999999581e-01 -2.405163168412875407e+01 9.996744410182751839e-01
7.129600000000000382e-01 -2.405090931827898615e+01 9.996444168317017986e-01
7.130400000000000071e-01 -2.405015507756329640e+01 9.996130678082445487e-01
7.131199999999999761e-01 -2.404936895975580669e+01 9.995803938553877721e-01
7.131999999999999451e-01 -2.404855096267544567e+01 9.995463948824779843e-01
7.132800000000000251e-01 -2.404770108418594532e+01 9.995110708007240996e-01
7.133599999999999941e-01 -2.404681932219588347e+01 9.994744215231988749e-01
7.134399999999999631e-01 -2.404590567465862350e+01 9.994364469648365779e-01
7.135199999999999321e-01 -2.404496013957233558e+01 9.993971470424336534e-01
7.136000000000000121e-01 -2.404398271498002870e+01 9.993565216746506108e-01
7.136799999999999811e-01 -2.404297339896950447e+01 9.993145707820091372e-01
7.137599999999999500e-01 -2.404193218967338197e+01 9.992712942868942072e-01
7.138400000000000301e-01 -2.404085908526909776e+01 9.992266921135533053e-01
7.139199999999999990e-01 -2.403975408397890234e+01 9.991807641880966484e-01
7.139999999999999680e-01 -2.403861718406984949e+01 9.991335104384965193e-01
7.140800000000000480e-01 -2.403744838385380689e+01 9.990849307945879332e-01
7.141600000000000170e-01 -2.403624768168745618e+01 9.990350251880686372e-01
7.142399999999999860e-01 -2.403501507597231424e+01 9.989837935524996659e-01
7.143199999999999550e-01 -2.403375056515467278e+01 9.989312358233032318e-01
7.144000000000000350e-01 -2.403245414772565880e+01 9.988773519377649457e-01
7.144800000000000040e-01 -2.403112582222120608e+01 9.988221418350329284e-01
7.145599999999999730e-01 -2.402976558722207301e+01 9.987656054561181440e-01
7.146399999999999419e-01 -2.402837344135380349e+01 9.987077427438932897e-01
7.147200000000000220e-01 -2.402694938328678020e+01 9.986485536430943499e-01
7.147999999999999909e-01 -2.402549341173619268e+01 9.985880381003201522e-01
7.148799999999999599e-01 -2.402400552546203727e+01 9.985261960640312573e-01
7.149600000000000399e-01 -2.402248572326912068e+01 9.984630274845512909e-01
7.150400000000000089e-01 -2.402093400400707424e+01 9.983985323140666113e-01
7.151199999999999779e-01 -2.401935036657033251e+01 9.983327105066257534e-01
7.151999999999999469e-01 -2.401773480989814757e+01 9.982655620181402067e-01
7.152800000000000269e-01 -2.401608733297457121e+01 9.981970868063834157e-01
7.153599999999999959e-01 -2.401440793482849756e+01 9.981272848309926671e-01
7.154399999999999649e-01 -2.401269661453360271e+01 9.980561560534665366e-01
7.155199999999999338e-01 -2.401095337120838735e+01 9.979837004371665543e-01
7.156000000000000139e-01 -2.400917820401616964e+01 9.979099179473172043e-01
7.156799999999999828e-01 -2.400737111216507813e+01 9.978348085510053700e-01
7.157599999999999518e-01 -2.400553209490804818e+01 9.977583722171803338e-01
7.158400000000000318e-01 -2.400366115154282554e+01 9.976806089166538882e-01
7.159200000000000008e-01 -2.400175828141198764e+01 9.976015186221010023e-01
7.159999999999999698e-01 -2.399982348390290454e+01 9.975211013080584888e-01
7.160799999999999388e-01 -2.399785675849204480e+01 9.974393569527666426e-01
7.161600000000000188e-01 -2.399585810467616653e+01 9.973562855353086398e-01
7.162399999999999878e-01 -2.399382752197943347e+01 9.972718870359071897e-01
7.163199999999999568e-01 -2.399176500997187844e+01 9.971861614366910320e-01
7.163999999999999257e-01 -2.398967056826938915e+01 9.970991087216953819e-01
7.164800000000000058e-01 -2.398754419653372949e+01 9.970107288768615961e-01
7.165599999999999747e-01 -2.398538589447253244e+01 9.969210218900378395e-01
7.166399999999999437e-01 -2.398319566183927876e+01 9.968299877509780860e-01
7.167200000000000237e-01 -2.398097349843332893e+01 9.967376264513428952e-01
7.167999999999999927e-01 -2.397871940409990543e+01 9.966439379846990798e-01
7.168799999999999617e-01 -2.397643337873010694e+01 9.965489223465203716e-01
7.169600000000000417e-01 -2.397411542226087633e+01 9.964525795341858672e-01
7.170400000000000107e-01 -2.397176553467503624e+01 9.963549095469815819e-01
7.171199999999999797e-01 -2.396938371600128193e+01 9.962559123861002286e-01
7.171999999999999487e-01 -2.396696996631415644e+01 9.961555880546401065e-01
7.172800000000000287e-01 -2.396452428573407190e+01 9.960539365576059900e-01
7.173599999999999977e-01 -2.396204667442732372e+01 9.959509579019096837e-01
7.174399999999999666e-01 -2.395953713260606222e+01 9.958466520963689117e-01
7.175199999999999356e-01 -2.395699566052828899e+01 9.957410191517073184e-01
7.176000000000000156e-01 -2.395442225849789253e+01 9.956340590805554669e-01
7.176799999999999846e-01 -2.395181692686461972e+01 9.955257718974502845e-01
7.177599999999999536e-01 -2.394917966602408299e+01 9.954161576188347293e-01
7.178400000000000336e-01 -2.394651047641774966e+01 9.953052162630577904e-01
7.179200000000000026e-01 -2.394380935853298098e+01 9.951929478503761528e-01
7.179999999999999716e-01 -2.394107631290297178e+01 9.950793524029513115e-01
7.180799999999999406e-01 -2.393831134010681083e+01 9.949644299448522355e-01
7.181600000000000206e-01 -2.393551444076941337e+01 9.948481805020528146e-01
7.182399999999999896e-01 -2.393268561556161700e+01 9.947306041024355228e-01
7.183199999999999585e-01 -2.392982486520007512e+01 9.946117007757869777e-01
