r val absval
8.244000000000000217e-01 9.911008690141549782e-02 5.122453289737575327e-02
8.244799999999999907e-01 9.712809872812258605e-02 5.020015261925087763e-02
8.245599999999999596e-01 9.514618525502260837e-02 4.917581094953216853e-02
8.246400000000000396e-01 9.316434885610595795e-02 4.815150911520421628e-02
8.247200000000000086e-01 9.118259190501008804e-02 4.712724834306919464e-02
8.247999999999999776e-01 8.920091677500299743e-02 4.610302985973831202e-02
8.248800000000000576e-01 8.721932583899154323e-02 4.507885489163614146e-02
8.249600000000000266e-01 8.523782146952957328e-02 4.405472466500480466e-02
8.250399999999999956e-01 8.325640603880148094e-02 4.303064040589545808e-02
8.251199999999999646e-01 8.127508191863330733e-02 4.200660334017405212e-02
8.251999999999999336e-01 7.929385148048984089e-02 4.098261469351983932e-02
8.252800000000000136e-01 7.731271709547182791e-02 3.995867569142389636e-02
8.253599999999999826e-01 7.533168113432722746e-02 3.893478755919498047e-02
8.254399999999999515e-01 7.335074596743447473e-02 3.791095152195084889e-02
8.255200000000000315e-01 7.136991396481079386e-02 3.688716880462258874e-02
8.256000000000000005e-01 6.938918749612052461e-02 3.586344063195887749e-02
8.256799999999999695e-01 6.740856893065845512e-02 3.483976822851740651e-02
8.257600000000000495e-01 6.542806063735828737e-02 3.381615281866923867e-02
8.258400000000000185e-01 6.344766498480071404e-02 3.279259562660298555e-02
8.259199999999999875e-01 6.146738434119699418e-02 3.176909787631631427e-02
8.259999999999999565e-01 5.948722107439996520e-02 3.074566079162165122e-02
8.260800000000000365e-01 5.750717755189849179e-02 2.972228559614329899e-02
8.261600000000000055e-01 5.552725614082846400e-02 2.869897351332313315e-02
8.262399999999999745e-01 5.354745920795638686e-02 2.767572576641210910e-02
8.263199999999999434e-01 5.156778911969028129e-02 2.665254357847589989e-02
8.264000000000000234e-01 4.958824824207422322e-02 2.562942817239208596e-02
8.264799999999999924e-01 4.760883894079936257e-02 2.460638077085583117e-02
8.265599999999999614e-01 4.562956358118736705e-02 2.358340259637133410e-02
8.266400000000000414e-01 4.365042452819874186e-02 2.256049487125613012e-02
8.267200000000000104e-01 4.167142414644103149e-02 2.153765881764533457e-02
8.267999999999999794e-01 3.969256480015233984e-02 2.051489565748310789e-02
8.268800000000000594e-01 3.771384885320955976e-02 1.949220661252692999e-02
8.269600000000000284e-01 3.573527866913665113e-02 1.846959290435186418e-02
8.270399999999999974e-01 3.375685661108810548e-02 1.744705575434201891e-02
8.271199999999999664e-01 3.177858504186000660e-02 1.642459638369625843e-02
8.271999999999999353e-01 2.980046632388722722e-02 1.540221601342675953e-02
8.272800000000000153e-01 2.782250281924066385e-02 1.437991586435757863e-02
8.273599999999999843e-01 2.584469688963829392e-02 1.335769715713036772e-02
8.274399999999999533e-01 2.386705089642864736e-02 1.233556111219583432e-02
8.275200000000000333e-01 2.188956720059906033e-02 1.131350894981799846e-02
8.276000000000000023e-01 1.991224816278390833e-02 1.029154189007846186e-02
8.276799999999999713e-01 1.793509614324810889e-02 9.269661152867867890e-03
8.277600000000000513e-01 1.595811350189542746e-02 8.247867957890203661e-03
8.278400000000000203e-01 1.398130259827663757e-02 7.226163524667014552e-03
8.279199999999999893e-01 1.200466579157309990e-02 6.204549072528913606e-03
8.279999999999999583e-01 1.002820544060768759e-02 5.183025820621234986e-03
8.280799999999999272e-01 8.051923899624518002e-03 4.161594985722804826e-03
8.281600000000000072e-01 6.075823522658708141e-03 3.140257784504428464e-03
8.282399999999999762e-01 4.099906667241428292e-03 2.119015435443829132e-03
8.283199999999999452e-01 2.124175690396792101e-03 1.097869156756659968e-03
8.284000000000000252e-01 1.486329486500326562e-04 7.682016640073009522e-05
8.284799999999999942e-01 -1.826719201964204344e-03 9.441303179197086271e-04
8.285599999999999632e-01 -3.801878405918353038e-03 1.964981078762485876e-03
8.286400000000000432e-01 -5.776842308183689420e-03 2.985730898943255579e-03
8.287200000000000122e-01 -7.751608554222103216e-03 4.006378561531242187e-03
8.287999999999999812e-01 -9.726174790002584808e-03 5.026922849857762797e-03
8.288800000000000612e-01 -1.170053866199293434e-02 6.047362547511941737e-03
8.289600000000000302e-01 -1.367469781715158379e-02 7.067696438336483478e-03
8.290399999999999991e-01 -1.564864990294404304e-02 8.087923306436173645e-03
8.291199999999999681e-01 -1.762239256733190776e-02 9.108041936172197803e-03
8.291999999999999371e-01 -1.959592345877561939e-02 1.012805111216356566e-02
8.292800000000000171e-01 -2.156924022623723722e-02 1.114794961928854827e-02
8.293599999999999861e-01 -2.354234051916941767e-02 1.216773624267897431e-02
8.294399999999999551e-01 -2.551522198753186296e-02 1.318740976772874059e-02
8.295200000000000351e-01 -2.748788228178316445e-02 1.420696898008959146e-02
8.296000000000000041e-01 -2.946031905287251410e-02 1.522641266566683582e-02
8.296799999999999731e-01 -3.143252995225616353e-02 1.624573961062785246e-02
8.297600000000000531e-01 -3.340451263188922576e-02 1.726494860139785731e-02
8.298400000000000221e-01 -3.537626474421740747e-02 1.828403842465561868e-02
8.299199999999999910e-01 -3.734778394219353398e-02 1.930300786734201815e-02
8.299999999999999600e-01 -3.931906787926647828e-02 2.032185571665430859e-02
8.300799999999999290e-01 -4.129011420938398513e-02 2.134058076004758525e-02
8.301600000000000090e-01 -4.326092058699539111e-02 2.235918178523619085e-02
8.302399999999999780e-01 -4.523148466704065424e-02 2.337765758018803611e-02
8.303199999999999470e-01 -4.720180410496678525e-02 2.439600693313310337e-02
8.304000000000000270e-01 -4.917187655671963892e-02 2.541422863255920345e-02
8.304799999999999960e-01 -5.114169967873570533e-02 2.643232146720772557e-02
8.305599999999999650e-01 -5.311127112795853422e-02 2.745028422608213059e-02
8.306400000000000450e-01 -5.508058856183054020e-02 2.846811569844371129e-02
8.307200000000000140e-01 -5.704964963828473151e-02 2.948581467380733193e-02
8.307999999999999829e-01 -5.901845201576118305e-02 3.050337994194991798e-02
8.308800000000000630e-01 -6.098699335319882758e-02 3.152081029290624420e-02
8.309600000000000319e-01 -6.295527131002724708e-02 3.253810451696464989e-02
8.310400000000000009e-01 -6.492328354618304154e-02 3.355526140467554597e-02
8.311199999999999699e-01 -6.689102772209895575e-02 3.457227974684577015e-02
8.311999999999999389e-01 -6.885850149870650916e-02 3.558915833453994010e-02
8.312800000000000189e-01 -7.082570253743890321e-02 3.660589595908196603e-02
8.313599999999999879e-01 -7.279262850021990527e-02 3.762249141204931924e-02
8.314399999999999569e-01 -7.475927704948034935e-02 3.863894348528152528e-02
8.315200000000000369e-01 -7.672564584814992039e-02 3.965525097087595208e-02
8.316000000000000059e-01 -7.869173255964896641e-02 4.067141266118355636e-02
8.316799999999999748e-01 -8.065753484790483263e-02 4.168742734881734219e-02
8.317600000000000549e-01 -8.262305037734374302e-02 4.270329382664815598e-02
8.318400000000000238e-01 -8.458827681288257072e-02 4.371901088780041911e-02
8.319199999999999928e-01 -8.655321181994519997e-02 4.473457732566061412e-02
8.319999999999999618e-01 -8.851785306445168755e-02 4.574999193387166430e-02
8.320799999999999308e-01 -9.048219821699737819e-02 4.676525350849288637e-02
8.321600000000000108e-01 -9.244624494848519003e-02 4.778036084574256714e-02
8.322399999999999798e-01 -9.440999092653827585e-02 4.879531274014387715e-02
8.323199999999999488e-01 -9.637343381942241327e-02 4.981010798655209626e-02
8.324000000000000288e-01 -9.833657129603790015e-02 5.082474538015047810e-02
8.324799999999999978e-01 -1.002994010259112556e-01 5.183922371644592020e-02
8.325599999999999667e-01 -1.022619206792116514e-01 5.285354179127747798e-02
8.326400000000000468e-01 -1.042241279267427795e-01 5.386769840081216676e-02
8.327200000000000157e-01 -1.061860204399345253e-01 5.488169234154061799e-02
8.327999999999999847e-01 -1.081475958908595103e-01 5.589552241028568347e-02
8.328800000000000647e-01 -1.101088519522247511e-01 5.690918740419809163e-02
8.329600000000000337e-01 -1.120697862973636105e-01 5.792268612075228418e-02
8.330400000000000027e-01 -1.140303966002520208e-01 5.893601735775483297e-02
8.331199999999999717e-01 -1.159906805354977144e-01 5.994917991333883339e-02
8.331999999999999407e-01 -1.179506357783428466e-01 6.096217258596527827e-02
8.332800000000000207e-01 -1.199102600046667993e-01 6.197499417442452890e-02
8.333599999999999897e-01 -1.218695508909752034e-01 6.298764347783060435e-02
8.334399999999999586e-01 -1.238285061144163701e-01 6.400011929562966773e-02
8.335200000000000387e-01 -1.257871233527730614e-01 6.501242042759584894e-02
8.336000000000000076e-01 -1.277454002844542469e-01 6.602454567382690098e-02
8.336799999999999766e-01 -1.297033345885117150e-01 6.703649383475278334e-02
8.337600000000000566e-01 -1.316609239446314972e-01 6.804826371113130434e-02
8.338400000000000256e-01 -1.336181660331261234e-01 6.905985410404408276e-02
8.339199999999999946e-01 -1.355750585349506654e-01 7.007126381490477729e-02
8.339999999999999636e-01 -1.375315991316918562e-01 7.108249164545356324e-02
8.340799999999999326e-01 -1.394877855055710048e-01 7.209353639775858968e-02
8.341600000000000126e-01 -1.414436153394466322e-01 7.310439687421731170e-02
8.342399999999999816e-01 -1.433990863168034535e-01 7.411507187755088377e-02
8.343199999999999505e-01 -1.453541961217688638e-01 7.512556021081256974e-02
8.344000000000000306e-01 -1.473089424391046953e-01 7.613586067738357943e-02
8.344799999999999995e-01 -1.492633229541991124e-01 7.714597208096882208e-02
8.345599999999999685e-01 -1.512173353530828768e-01 7.815589322560533014e-02
8.346400000000000485e-01 -1.531709773224213256e-01 7.916562291565812370e-02
8.347200000000000175e-01 -1.551242465495058787e-01 8.017515995581578347e-02
8.347999999999999865e-01 -1.570771407222708027e-01 8.118450315109919380e-02
8.348799999999999555e-01 -1.590296575292819981e-01 8.219365130685563070e-02
8.349600000000000355e-01 -1.609817946597424942e-01 8.320260322876171788e-02
8.350400000000000045e-01 -1.629335498034817920e-01 8.421135772281784782e-02
8.351199999999999735e-01 -1.648849206509718779e-01 8.521991359535646682e-02
8.351999999999999424e-01 -1.668359048933165389e-01 8.622826965303659330e-02
8.352800000000000225e-01 -1.687865002222566913e-01 8.723642470284651007e-02
8.353599999999999914e-01 -1.707367043301596110e-01 8.824437755209826872e-02
8.354399999999999604e-01 -1.726865149100352270e-01 8.925212700843603020e-02
8.355200000000000404e-01 -1.746359296555277940e-01 9.025967187983183204e-02
8.356000000000000094e-01 -1.765849462609080378e-01 9.126701097458148060e-02
8.356799999999999784e-01 -1.785335624210892258e-01 9.227414310131291930e-02
8.357600000000000584e-01 -1.804817758316190901e-01 9.328106706898194045e-02
8.358400000000000274e-01 -1.824295841886716674e-01 9.428778168686810512e-02
8.359199999999999964e-01 -1.843769851890636469e-01 9.529428576458309763e-02
8.359999999999999654e-01 -1.863239765302434348e-01 9.630057811206509111e-02
8.360799999999999343e-01 -1.882705559144257357e-01 9.730665754171571868e-02
8.361600000000000144e-01 -1.902167210442147205e-01 9.831252286613788305e-02
8.362399999999999833e-01 -1.921624696191668036e-01 9.931817289635928858e-02
8.363199999999999523e-01 -1.941077993396140844e-01 1.003236064438085412e-01
8.364000000000000323e-01 -1.960527079066563538e-01 1.013288223203110405e-01
8.364800000000000013e-01 -1.979971930221529619e-01 1.023338193380847194e-01
8.365599999999999703e-01 -1.999412523887391102e-01 1.033385963097485649e-01
8.366400000000000503e-01 -2.018848837098175808e-01 1.043431520483182190e-01
8.367200000000000193e-01 -2.038280846895507425e-01 1.053474853672019540e-01
8.367999999999999883e-01 -2.057708530328768159e-01 1.063515950802090271e-01
8.368799999999999573e-01 -2.077131864454988541e-01 1.073554800015439903e-01
8.369600000000000373e-01 -2.096550826338902940e-01 1.083591389458095910e-01
8.370400000000000063e-01 -2.115965393052843257e-01 1.093625707280012072e-01
8.371199999999999752e-01 -2.135375541676897693e-01 1.103657741635151179e-01
8.371999999999999442e-01 -2.154781249298803325e-01 1.113687480681429531e-01
8.372800000000000242e-01 -2.174182493014003015e-01 1.123714912580745656e-01
8.373599999999999932e-01 -2.193579249925533270e-01 1.133740025498923276e-01
8.374399999999999622e-01 -2.212971497144190502e-01 1.143762807605796378e-01
8.375200000000000422e-01 -2.232359211788444986e-01 1.153783247075165497e-01
8.376000000000000112e-01 -2.251742370984365638e-01 1.163801332084758305e-01
8.376799999999999802e-01 -2.271120951865777393e-01 1.173817050816311075e-01
8.377600000000000602e-01 -2.290494931574181547e-01 1.183830391455527736e-01
8.378400000000000292e-01 -2.309864287258676929e-01 1.193841342192038940e-01
8.379199999999999982e-01 -2.329228996076117830e-01 1.203849891219483381e-01
8.379999999999999671e-01 -2.348589035191010199e-01 1.213856026735455063e-01
8.380799999999999361e-01 -2.367944381775535789e-01 1.223859736941514537e-01
8.381600000000000161e-01 -2.387295013009579359e-01 1.233861010043204171e-01
8.382399999999999851e-01 -2.406640906080622921e-01 1.243859834249992774e-01
8.383199999999999541e-01 -2.425982038183905343e-01 1.253856197775357895e-01
8.384000000000000341e-01 -2.445318386522341847e-01 1.263850088836744878e-01
8.384800000000000031e-01 -2.464649928306444082e-01 1.273841495655525513e-01
8.385599999999999721e-01 -2.483976640754481102e-01 1.283830406457080464e-01
8.386400000000000521e-01 -2.503298501092398598e-01 1.293816809470758056e-01
8.387200000000000211e-01 -2.522615486553737574e-01 1.303800692929832639e-01
8.387999999999999901e-01 -2.541927574379798105e-01 1.313782045071588689e-01
8.388799999999999590e-01 -2.561234741819528038e-01 1.323760854137262521e-01
8.389599999999999280e-01 -2.580536966129554077e-01 1.333737108372060609e-01
8.390400000000000080e-01 -2.599834224574203989e-01 1.343710796025169019e-01
8.391199999999999770e-01 -2.619126494425404461e-01 1.353681905349700954e-01
8.391999999999999460e-01 -2.638413752962838199e-01 1.363650424602778632e-01
8.392800000000000260e-01 -2.657695977473862325e-01 1.373616342045490823e-01
8.393599999999999950e-01 -2.676973145253433439e-01 1.383579645942853986e-01
8.394399999999999640e-01 -2.696245233604265268e-01 1.393540324563893595e-01
8.395200000000000440e-01 -2.715512219836745400e-01 1.403498366181601675e-01
8.396000000000000130e-01 -2.734774081268860346e-01 1.413453759072897664e-01
8.396799999999999820e-01 -2.754030795226353745e-01 1.423406491518709738e-01
8.397600000000000620e-01 -2.773282339042642541e-01 1.433356551803932621e-01
8.398400000000000309e-01 -2.792528690058744822e-01 1.443303928217389009e-01
8.399199999999999999e-01 -2.811769825623431918e-01 1.453248609051909779e-01
8.399999999999999689e-01 -2.831005723093127924e-01 1.463190582604279866e-01
8.400799999999999379e-01 -2.850236359872773684e-01 1.473129837196361092e-01
8.401600000000000179e-01 -2.869461713371806444e-01 1.483066361152338142e-01
8.402399999999999869e-01 -2.888681760971700263e-01 1.493000142781943651e-01
8.403199999999999559e-01 -2.907896480062989730e-01 1.502931170399592897e-01
8.404000000000000359e-01 -2.927105848045192249e-01 1.512859432324344389e-01
8.404800000000000049e-01 -2.946309842326721995e-01 1.522784916879854344e-01
8.405599999999999739e-01 -2.965508440325055894e-01 1.532707612394463015e-01
8.406400000000000539e-01 -2.984701619466653688e-01 1.542627507201153603e-01
8.407200000000000228e-01 -3.003889357186871889e-01 1.552544589637507300e-01
8.407999999999999918e-01 -3.023071630930130871e-01 1.562458848045790438e-01
8.408799999999999608e-01 -3.042248418149803291e-01 1.572370270772895928e-01
8.409599999999999298e-01 -3.061419696308243510e-01 1.582278846170358799e-01
8.410400000000000098e-01 -3.080585442876812574e-01 1.592184562594368968e-01
8.411199999999999788e-01 -3.099745635335772742e-01 1.602087408405717395e-01
8.411999999999999478e-01 -3.118900251174447913e-01 1.611987371969877958e-01
8.412800000000000278e-01 -3.138049267891139804e-01 1.621884441656965270e-01
8.413599999999999968e-01 -3.157192662993054122e-01 1.631778605841695262e-01
8.414399999999999658e-01 -3.176330413996454327e-01 1.641669852903465954e-01
8.415200000000000458e-01 -3.195462498426588915e-01 1.651558171226318872e-01
8.416000000000000147e-01 -3.214588893817602044e-01 1.661443549198892977e-01
8.416799999999999837e-01 -3.233709577712702288e-01 1.671325975214512927e-01
8.417600000000000637e-01 -3.252824527664076593e-01 1.681205437671142722e-01
8.418400000000000327e-01 -3.271933721232813674e-01 1.691081924971348238e-01
8.419200000000000017e-01 -3.291037135989063334e-01 1.700955425522377995e-01
8.419999999999999707e-01 -3.310134749511929875e-01 1.710825927736108476e-01
8.420799999999999397e-01 -3.329226539389496531e-01 1.720693420029057175e-01
8.421600000000000197e-01 -3.348312483218854885e-01 1.730557890822397582e-01
8.422399999999999887e-01 -3.367392558605997732e-01 1.740419328541903121e-01
8.423199999999999577e-01 -3.386466743165977844e-01 1.750277721618030691e-01
8.424000000000000377e-01 -3.405535014522829140e-01 1.760133058485878477e-01
8.424800000000000066e-01 -3.424597350309486199e-01 1.769985327585145152e-01
8.425599999999999756e-01 -3.443653728167943018e-01 1.779834517360211199e-01
8.426400000000000556e-01 -3.462704125749177519e-01 1.789680616260101442e-01
8.427200000000000246e-01 -3.481748520713066619e-01 1.799523612738438694e-01
8.427999999999999936e-01 -3.500786890728544987e-01 1.809363495253528686e-01
8.428799999999999626e-01 -3.519819213473506792e-01 1.819200252268306783e-01
8.429599999999999316e-01 -3.538845466634824022e-01 1.829033872250349080e-01
8.430400000000000116e-01 -3.557865627908374795e-01 1.838864343671885726e-01
8.431199999999999806e-01 -3.576879674998940661e-01 1.848691655009749579e-01
8.431999999999999496e-01 -3.595887585620362592e-01 1.858515794745455030e-01
8.432800000000000296e-01 -3.614889337495461041e-01 1.868336751365157478e-01
8.433599999999999985e-01 -3.633884908355961563e-01 1.878154513359615307e-01
8.434399999999999675e-01 -3.652874275942644133e-01 1.887969069224266772e-01
8.435200000000000475e-01 -3.671857418005275431e-01 1.897780407459193908e-01
8.436000000000000165e-01 -3.690834312302517795e-01 1.907588516569077297e-01
8.436799999999999855e-01 -3.709804936602098535e-01 1.917393385063282663e-01
8.437600000000000655e-01 -3.728769268680722782e-01 1.927195001455815071e-01
8.438400000000000345e-01 -3.747727286323998541e-01 1.936993354265282297e-01
8.439200000000000035e-01 -3.766678967326592686e-01 1.946788432014972814e-01
8.439999999999999725e-01 -3.785624289492127148e-01 1.956580223232804450e-01
8.440799999999999415e-01 -3.804563230673484453e-01 1.966368716472154388e-01
8.441600000000000215e-01 -3.823495768728607525e-01 1.976153900289016052e-01
8.442399999999999904e-01 -3.842421881490051816e-01 1.985935763226260586e-01
8.443199999999999594e-01 -3.861341546800702851e-01 1.995714293832098751e-01
8.444000000000000394e-01 -3.880254742513704058e-01 2.005489480660043178e-01
8.444800000000000084e-01 -3.899161446492369065e-01 2.015261312268862293e-01
8.445599999999999774e-01 -3.918061636610346565e-01 2.025029777222666916e-01
8.446400000000000574e-01 -3.936955290751535941e-01 2.034794864090865019e-01
8.447200000000000264e-01 -3.955842386810012878e-01 2.044556561448124810e-01
8.447999999999999954e-01 -3.974722902690182580e-01 2.054314857874453282e-01
8.448799999999999644e-01 -3.993596816306681507e-01 2.064069741955144865e-01
8.449599999999999334e-01 -4.012464105584394036e-01 2.073821202280790865e-01
8.450400000000000134e-01 -4.031324748458486873e-01 2.083569227447297223e-01
8.451199999999999823e-01 -4.050178722874302473e-01 2.093313806055828730e-01
8.451999999999999513e-01 -4.069026006787512251e-01 2.103054926712888684e-01
8.452800000000000313e-01 -4.087866578164041642e-01 2.112792578030280588e-01
8.453600000000000003e-01 -4.106700414979992386e-01 2.122526748625066795e-01
8.454399999999999693e-01 -4.125527495221795737e-01 2.132257427119649273e-01
8.455200000000000493e-01 -4.144347796886137525e-01 2.141984602141729088e-01
8.456000000000000183e-01 -4.163161297979877662e-01 2.151708262324266430e-01
8.456799999999999873e-01 -4.181967976520206687e-01 2.161428396305560551e-01
8.457600000000000673e-01 -4.200767810534571378e-01 2.171144992729211465e-01
8.458400000000000363e-01 -4.219560778060589823e-01 2.180858040244076368e-01
8.459200000000000053e-01 -4.238346857146214619e-01 2.190567527504353740e-01
8.459999999999999742e-01 -4.257126025849622963e-01 2.200273443169526999e-01
8.460799999999999432e-01 -4.275898262239246628e-01 2.209975775904378381e-01
8.461600000000000232e-01 -4.294663544393795274e-01 2.219674514379003927e-01
8.462399999999999922e-01 -4.313421850402157087e-01 2.229369647268758525e-01
8.463199999999999612e-01 -4.332173158363546439e-01 2.239061163254335851e-01
8.464000000000000412e-01 -4.350917446387435050e-01 2.248749051021729783e-01
8.464800000000000102e-01 -4.369654692593468726e-01 2.258433299262193050e-01
8.465599999999999792e-01 -4.388384875111621675e-01 2.268113896672316609e-01
8.466400000000000592e-01 -4.407107972082126013e-01 2.277790831953993567e-01
8.467200000000000282e-01 -4.425823961655385164e-01 2.287464093814372823e-01
8.467999999999999972e-01 -4.444532821992136506e-01 2.297133670965945673e-01
8.468799999999999661e-01 -4.463234531263341465e-01 2.306799552126486963e-01
8.469599999999999351e-01 -4.481929067650218257e-01 2.316461726019072853e-01
8.470400000000000151e-01 -4.500616409344261326e-01 2.326120181372090256e-01
8.471199999999999841e-01 -4.519296534547141975e-01 2.335774906919186877e-01
8.471999999999999531e-01 -4.537969421470862130e-01 2.345425891399348928e-01
8.472800000000000331e-01 -4.556635048337676075e-01 2.355073123556861991e-01
8.473600000000000021e-01 -4.575293393380016060e-01 2.364716592141271889e-01
8.474399999999999711e-01 -4.593944434840642188e-01 2.374356285907462394e-01
8.475200000000000511e-01 -4.612588150972569134e-01 2.383992193615616928e-01
8.476000000000000201e-01 -4.631224520038986769e-01 2.393624304031178596e-01
8.476799999999999891e-01 -4.649853520313416699e-01 2.403252605924929841e-01
8.477599999999999580e-01 -4.668475130079606794e-01 2.412877088072938880e-01
8.478400000000000380e-01 -4.687089327631585034e-01 2.422497739256586902e-01
8.479200000000000070e-01 -4.705696091273552373e-01 2.432114548262513110e-01
8.479999999999999760e-01 -4.724295399320045385e-01 2.441727503882698269e-01
8.480799999999999450e-01 -4.742887230135372501e-01 2.451336594934848123e-01
8.481600000000000250e-01 -4.761471562089533149e-01 2.460941810239608840e-01
8.482399999999999940e-01 -4.780048373529748873e-01 2.470543138605854894e-01
8.483199999999999630e-01 -4.798617642814809736e-01 2.480140568848439586e-01
8.484000000000000430e-01 -4.817179348314994392e-01 2.489734089788153415e-01
8.484800000000000120e-01 -4.835733468411996805e-01 2.499323690251687990e-01
8.485599999999999810e-01 -4.854279981499077801e-01 2.508909359071712086e-01
8.486400000000000610e-01 -4.872818865980986236e-01 2.518491085086833059e-01
8.487200000000000299e-01 -4.891350100273890167e-01 2.528068857141558823e-01
8.487999999999999989e-01 -4.909873662805518402e-01 2.537642664086374178e-01
8.488799999999999679e-01 -4.928389532015067798e-01 2.547212494777689185e-01
8.489599999999999369e-01 -4.946897686353226020e-01 2.556778338077854151e-01
8.490400000000000169e-01 -4.965398104282196523e-01 2.566340182855171292e-01
8.491199999999999859e-01 -4.983890764275594187e-01 2.575898017983840327e-01
8.491999999999999549e-01 -5.002375644818601863e-01 2.585451832344039524e-01
8.492800000000000349e-01 -5.020852724407897094e-01 2.595001614821889069e-01
8.493600000000000039e-01 -5.039321981551563301e-01 2.604547354309403873e-01
8.494399999999999729e-01 -5.057783394769259644e-01 2.614089039704580175e-01
8.495200000000000529e-01 -5.076236942592127210e-01 2.623626659911351688e-01
8.496000000000000218e-01 -5.094682603562729062e-01 2.633160203839552405e-01
8.496799999999999908e-01 -5.113120356235185682e-01 2.642689660404990981e-01
8.497599999999999598e-01 -5.131550179175092818e-01 2.652215018529408552e-01
8.498400000000000398e-01 -5.149972050959554792e-01 2.661736267140491496e-01
8.499200000000000088e-01 -5.168385950177092347e-01 2.671253395171828138e-01
8.499999999999999778e-01 -5.186791855427793640e-01 2.680766391562986461e-01
8.500799999999999468e-01 -5.205189745323209882e-01 2.690275245259456938e-01
8.501600000000000268e-01 -5.223579598486410847e-01 2.699779945212684718e-01
8.502399999999999958e-01 -5.241961393551878290e-01 2.709280480380013012e-01
8.503199999999999648e-01 -5.260335109165660272e-01 2.718776839724762473e-01
8.504000000000000448e-01 -5.278700723985296772e-01 2.728269012216194001e-01
8.504800000000000137e-01 -5.297058216679741971e-01 2.737756986829467665e-01
8.505599999999999827e-01 -5.315407565929514133e-01 2.747240752545719311e-01
8.506400000000000627e-01 -5.333748750426625662e-01 2.756720298352027254e-01
8.507199999999999207e-01 -5.352081748874475409e-01 2.766195613241353990e-01
8.508000000000000007e-01 -5.370406539988130667e-01 2.775666686212692191e-01
8.508800000000000807e-01 -5.388723102493996331e-01 2.785133506270894843e-01
8.509599999999999387e-01 -5.407031415129970320e-01 2.794596062426755734e-01
8.510400000000000187e-01 -5.425331456645587913e-01 2.804054343697082174e-01
8.511199999999999877e-01 -5.443623205801704223e-01 2.813508339104532907e-01
8.511999999999999567e-01 -5.461906641370759541e-01 2.822958037677754106e-01
8.512800000000000367e-01 -5.480181742136687184e-01 2.832403428451331640e-01
8.513600000000000056e-01 -5.498448486894838005e-01 2.841844500465753320e-01
8.514399999999999746e-01 -5.516706854452124720e-01 2.851281242767482182e-01
8.515200000000000546e-01 -5.534956823626951961e-01 2.860713644408920953e-01
8.516000000000000236e-01 -5.553198373249139674e-01 2.870141694448372083e-01
8.516799999999999926e-01 -5.571431482160074111e-01 2.879565381950115466e-01
8.517600000000000726e-01 -5.589656129212627889e-01 2.888984695984369022e-01
8.518399999999999306e-01 -5.607872293271067843e-01 2.898399625627239296e-01
8.519200000000000106e-01 -5.626079953211329254e-01 2.907810159960862451e-01
8.519999999999999796e-01 -5.644279087920653915e-01 2.917216288073219421e-01
8.520799999999999486e-01 -5.662469676336419067e-01 2.926617999078203747e-01
8.521600000000000286e-01 -5.680651697402608891e-01 2.936015282093122902e-01
8.522399999999999975e-01 -5.698825130042929343e-01 2.945408126224803858e-01
8.523199999999999665e-01 -5.716989953193839513e-01 2.954796520586664976e-01
8.524000000000000465e-01 -5.735146145804504991e-01 2.964180454298691592e-01
8.524800000000000155e-01 -5.753293686836690179e-01 2.973559916487382160e-01
8.525599999999999845e-01 -5.771432555264930375e-01 2.982934896285833748e-01
8.526400000000000645e-01 -5.789562730076449615e-01 2.992305382833702621e-01
8.527199999999999225e-01 -5.807684190271056313e-01 3.001671365277149284e-01
8.528000000000000025e-01 -5.825796914861428588e-01 3.011032832768985035e-01
8.528799999999999715e-01 -5.843900882872756775e-01 3.020389774468489330e-01
8.529599999999999405e-01 -5.861996073343017644e-01 3.029742179541548563e-01
8.530400000000000205e-01 -5.880082465322876706e-01 3.039090037160608881e-01
8.531199999999999894e-01 -5.898160037875618267e-01 3.048433336504637325e-01
8.531999999999999584e-01 -5.916228770077281984e-01 3.057772066759193996e-01
8.532800000000000384e-01 -5.934288641016609578e-01 3.067106217116404299e-01
8.533600000000000074e-01 -5.952339629794942688e-01 3.076435776774903985e-01
8.534399999999999764e-01 -5.970381715526394961e-01 3.085760734939932970e-01
8.535200000000000564e-01 -5.988414877337766562e-01 3.095081080823285369e-01
8.536000000000000254e-01 -6.006439094368472009e-01 3.104396803643276193e-01
8.536799999999999944e-01 -6.024454345770690056e-01 3.113707892624817952e-01
8.537600000000000744e-01 -6.042460610709284863e-01 3.123014336999379026e-01
8.538399999999999324e-01 -6.060457868361716072e-01 3.132316126004937029e-01
8.539200000000000124e-01 -6.078446097918300817e-01 3.141613248886116483e-01
8.539999999999999813e-01 -6.096425278581875107e-01 3.150905694894010622e-01
8.540799999999999503e-01 -6.114395389568060279e-01 3.160193453286322396e-01
8.541600000000000303e-01 -6.132356410105169742e-01 3.169476513327312284e-01
8.542399999999999993e-01 -6.150308319434124593e-01 3.178754864287759441e-01
8.543199999999999683e-01 -6.168251096808617939e-01 3.188028495445042743e-01
8.544000000000000483e-01 -6.186184721495026073e-01 3.197297396083096932e-01
8.544800000000000173e-01 -6.204109172772340752e-01 3.206561555492375981e-01
8.545599999999999863e-01 -6.222024429932319078e-01 3.215820962969932473e-01
8.546400000000000663e-01 -6.239930472279406892e-01 3.225075607819377077e-01
