7.878881079847783672e-03,2.048267371764500577e-03,4.333903719934140142e-04,9.530077310295204107e-04,6.237893307756703365e-04,3.910882446360730569e-04,2.221503574464378516e-04,3.093372824821694067e-04,3.963314311640209198e-04,4.356490126848910904e-04,5.174148697235647631e-04,5.771857347856013121e-04,5.512539428345064607e-04,5.826675347578857966e-04,6.242519426287174156e-04,5.839927496179564415e-04,6.003268785035320576e-04,6.531507170137729190e-04,6.158271847481744388e-04,5.894094910454672487e-04,5.895247968382699710e-04,4.895472737549422249e-04,3.838914645997171249e-04,4.021372052772642647e-04,4.787579940798147859e-04,7.551961825844610843e-04,1.291986652071308583e-03,1.692188854328535719e-03,1.896452144458660172e-03,1.959266601651910022e-03,1.756679508278569113e-03,1.282752647754875630e-03,5.618964315990543357e-04,3.869059999107015433e-04,1.499817456913993263e-03,2.741039361901509430e-03,4.044863370649465217e-03,5.395167613960083486e-03,6.852788077707783199e-03,8.290291514380432325e-03,9.602332595475493449e-03,1.080745182847586694e-02,1.186528183391843960e-02,1.284799043789408568e-02,1.391474453359231589e-02,1.485670074936229490e-02,1.524884882060062452e-02,1.486665286385568940e-02,1.367371259714245113e-02,1.202056279899832436e-02,6.776732546124875078e-03,1.614558005150312781e-03,9.482048190692093925e-04,1.329557280795423679e-03,5.489663321418536412e-04,8.424811803825482670e-05,4.864959452695639952e-04,3.832636337195161058e-04,2.471573632275569921e-04,1.255640118622558532e-04,3.643822442497279823e-04,6.471286862652636529e-05,4.453852736486796360e-04,1.851911446650866822e-04,2.004557746451141043e-04,2.247445256787772294e-04,1.752160793617729695e-04,1.931219769376602002e-04,1.414952159657922870e-04,1.114451948081157662e-04,5.299581917436735345e-05,3.830719660313786079e-05,3.309351412910110923e-04,5.287777739587662396e-04,6.334896078152851828e-06,1.418848038226006025e-05,2.022771019395408487e-04,1.803656279958376629e-04,5.386605086510343199e-05,1.674714282718925418e-04,1.044813448992654159e-04,2.368396585322729564e-05,2.838053786705097004e-05,1.819327930016600980e-06,6.708015425527236175e-05,1.309592230991363238e-04,4.909303162303757517e-05,1.607036173173481686e-04,2.125162560681070900e-04,3.085695464144500022e-05,1.794020854637423668e-04,1.761776197140019207e-04,1.263606920276494350e-05,9.628356990898367940e-05,6.214722808645101182e-05,1.700156471656777413e-05,2.874079102140048025e-05,3.493806276444466619e-05,3.686116316203857934e-05,2.045749890211556732e-05
3.352205867566663503e-03,1.022313386883980102e-03,9.750124570861995466e-05,3.665757755149101627e-04,2.852984556524496007e-04,1.945426814053963227e-04,1.143684957857216133e-04,1.697474535785614691e-04,2.140924809532762652e-04,2.122027765731893112e-04,2.589725401194176158e-04,2.985689123824464275e-04,2.724530639151012679e-04,2.972278076315282291e-04,3.292688367592111476e-04,2.907106083989141609e-04,2.985963362666099741e-04,3.383413157556081075e-04,3.038475140986207634e-04,2.865331522846625845e-04,3.019367045639098635e-04,2.389352498907149069e-04,1.827177574080796063e-04,2.385808415388268600e-04,3.296932482144132592e-04,5.591519399960054315e-04,9.769719464722825819e-04,1.306176359744948279e-03,1.510743925188073877e-03,1.629194574571501963e-03,1.513043160875082727e-03,1.120645826931970790e-03,4.471359593327117743e-04,4.720728898826252458e-04,1.566037289643010255e-03,2.791553364541538018e-03,4.084263603141013999e-03,5.422527087098005794e-03,6.849255357743555539e-03,8.255401660191008517e-03,9.557655009033161342e-03,1.077600383910448656e-02,1.186753452712596690e-02,1.286515854240322110e-02,1.389863502267452144e-02,1.475465381640528317e-02,1.506082450978296627e-02,1.459916972464303520e-02,1.339513175363671316e-02,1.180820619719225029e-02,7.040718532681289332e-03,1.991388169334973313e-03,9.299484621982934129e-04,1.516663667285866879e-03,6.676321563843234941e-04,8.332335415373037790e-05,5.250481178584003039e-04,4.224977593818846078e-04,2.652807147298097412e-04,1.224465173716993149e-04,3.818700380096018421e-04,6.468391134173412382e-05,4.644875860194686013e-04,1.819579975895768698e-04,2.002788090674778587e-04,2.426971516479303759e-04,1.723595946092615350e-04,1.972384125580317615e-04,1.479730682418800569e-04,1.185160908645233047e-04,4.783465520510898905e-05,4.766711044895677318e-05,3.456882719118370417e-04,5.474780372771714809e-04,3.953673990531036964e-06,2.792089272229958397e-05,1.913072540414839651e-04,1.855330825291101604e-04,5.852565880981597246e-05,1.619628464827327363e-04,1.093643287751744353e-04,2.708923395472462303e-05,2.698091870248497948e-05,9.441695836415187060e-07,7.045026643764940033e-05,1.254228185398886808e-04,5.565859350664670302e-05,1.684040995965085941e-04,2.031450598566353349e-04,4.000462055719911092e-05,1.877748548828606090e-04,1.674679698734360400e-04,5.252853189308126503e-06,1.015674257968113281e-04,5.755861061701450510e-05,1.368555770273061079e-05,2.706618883038802714e-05,3.479587971411124414e-05,3.578863069941817798e-05,2.521531596055837099e-05
4.065303077314654174e-04,4.493536946415382927e-04,1.631041878244754439e-04,3.693337375848537718e-05,1.115900065715158540e-04,8.227196248122847777e-05,3.127271740288595225e-05,6.153523438734431750e-05,8.576191263787169561e-05,6.827027610978309013e-05,9.151177049715464307e-05,1.134143303913592860e-04,8.619250142216650090e-05,1.045482441526246475e-04,1.297506313314711335e-04,9.631749524097177328e-05,9.894056210990598288e-05,1.275559278396398710e-04,9.658985869998026885e-05,8.559305135980022072e-05,1.085412778596417382e-04,7.137351212505027576e-05,4.624348922133147965e-05,1.150625784716030608e-04,2.038202771583730311e-04,3.884321195113393799e-04,7.129248407307109403e-04,9.895728065464348688e-04,1.194946740568192389e-03,1.345210155556497700e-03,1.286309155035525453e-03,9.529328700964290189e-04,3.210151372854408436e-04,5.657850519088631312e-04,1.635187473173413397e-03,2.840274002362558337e-03,4.118647641673800486e-03,5.442676199775065005e-03,6.837300180493666169e-03,8.212436480676710282e-03,9.505229356283839692e-03,1.073646110536741194e-02,1.185616693537039357e-02,1.285830640135132708e-02,1.383221110954446775e-02,1.457801939509306699e-02,1.478953646532521482e-02,1.428215141627364737e-02,1.312190027660720126e-02,1.164613293938043803e-02,7.338592152309697525e-03,2.415888113743602794e-03,8.275976966601872320e-04,1.644777345594206075e-03,7.710005906640393647e-04,7.085195821637801927e-05,5.510463156351043390e-04,4.507466132264714709e-04,2.772704009940674119e-04,1.176776242787225257e-04,4.005835154800019282e-04,7.249350338422999585e-05,4.706653218289336138e-04,1.902583619938225112e-04,2.089493785393248260e-04,2.525108146340659943e-04,1.751571400903095821e-04,2.049917828654823637e-04,1.502585822356627965e-04,1.230533436011177484e-04,4.542465019752306432e-05,5.182699747102725851e-05,3.631270724482327239e-04,5.694153879185481770e-04,8.700200834654836513e-06,2.986757146816731989e-05,1.916812660530675672e-04,1.834916237943851058e-04,5.609438247577980263e-05,1.638784481053923159e-04,1.088899918898489361e-04,2.721519047899079169e-05,2.700675524947016015e-05,8.974242874520976798e-07,7.022447366050732498e-05,1.261534790389928773e-04,5.514772785464305827e-05,1.681205548670350325e-04,2.044579938810242581e-04,3.906015370169768630e-05,1.878614549203350137e-04,1.686262194460219632e-04,6.066186671871420799e-06,1.020673429251717224e-04,5.756515110749704789e-05,1.312857308319315131e-05,2.570938116158716369e-05,3.662818294780656458e-05,3.853072228776621699e-05,2.463236653538203313e-05
1.233980976146934957e-03,2.200939594227124818e-04,3.505605338331718723e-04,9.926126669368429134e-05,5.722506874350496986e-05,3.363699103858808215e-05,2.759582060662957304e-05,1.667039187747132445e-05,2.876136881435620296e-06,1.227946368731469562e-05,3.441554082384001845e-06,3.776990223691711890e-06,2.439597789161140895e-05,1.206598929270885634e-05,8.221745893877141498e-06,1.777297643068553867e-05,1.795062614295961367e-05,1.271255115509184463e-06,2.555164052964187249e-05,3.242274043813164752e-05,8.071359253181142890e-06,2.834837183129934601e-05,3.662434975371109402e-05,2.723911392277234000e-05,1.031741230175242663e-04,2.486764084856929458e-04,5.028175872521245537e-04,7.414525679707573147e-04,9.447576635340237949e-04,1.103488181748712993e-03,1.073872272406406481e-03,7.783831894724035916e-04,1.826892039515359834e-04,6.687877289458391342e-04,1.708061114233758171e-03,2.887926917056471421e-03,4.148568507687744322e-03,5.455949936291282221e-03,6.817004033751239422e-03,8.160825201450006006e-03,9.443251895685289554e-03,1.068479930358423591e-02,1.182531786026064236e-02,1.282105410050304872e-02,1.371369536538102896e-02,1.433127889069329974e-02,1.444406513856855145e-02,1.392106306958729167e-02,1.285058574196340508e-02,1.152248302627867371e-02,7.657352666441741285e-03,2.874460776051801503e-03,6.528997469379405061e-04,1.716078012377608708e-03,8.582471457904694567e-04,4.670027133368837013e-05,5.628974213992138376e-04,4.685029318711175783e-04,2.857754699015502275e-04,1.153952978250050165e-04,4.147918381044446434e-04,8.238934313298251766e-05,4.686787021774829753e-04,2.032694740740081940e-04,2.199129291563517441e-04,2.584039584553332602e-04,1.789424023805885611e-04,2.127365395020452965e-04,1.498816478759934512e-04,1.253387590212512448e-04,4.477840320413206676e-05,5.260559621950156028e-05,3.791887294909424000e-04,5.890606558721644959e-04,1.534860374585722553e-05,2.643720537476301757e-05,1.966678495972651319e-04,1.792333923669175988e-04,5.146630952956865457e-05,1.684116287117287669e-04,1.063056581399601797e-04,2.605955813683724642e-05,2.762908147413423166e-05,1.098351968681354762e-06,6.851721915362984916e-05,1.293479408388531482e-04,5.192288667954514381e-05,1.647541173487310218e-04,2.099472188464845956e-04,3.416614167028875215e-05,1.848495073063505245e-04,1.736448451082894806e-04,1.015080254040956476e-05,1.008195906823106114e-04,5.949877001404368926e-05,1.397756188378784792e-05,2.481791365055441290e-05,3.877219097919715196e-05,4.213747354631092179e-05,2.237334158505799309e-05
1.845163360557661560e-03,2.250657339205319740e-04,4.666557509419577698e-04,1.048338960681904908e-04,7.744549187332916418e-05,2.883799190384062072e-05,6.170568336494319794e-05,6.510817619775899345e-05,4.176443579972932696e-05,4.419313087900000880e-05,4.286951088405821508e-05,4.670183040733633106e-05,7.451445790573885120e-05,6.757879279473133494e-05,5.101335792689898341e-05,6.833416289209193195e-05,6.955781123474391592e-05,5.820640113451958086e-05,8.036981237291573876e-05,8.474610973741025788e-05,6.358014922980270711e-05,7.377468490121774636e-05,7.539249300902994833e-05,2.774081658607485679e-05,3.117411481856624533e-05,1.467884941274144595e-04,3.507547042461700570e-04,5.618802950374535143e-04,7.567130886719231064e-04,9.008842547843509685e-04,8.736433368613516492e-04,5.961128438870255675e-04,3.148750951773027218e-05,7.818261639499770807e-04,1.785625431245080330e-03,2.935584396917850780e-03,4.175095264849770782e-03,5.463364045440677330e-03,6.789287726961690250e-03,8.100987325904918102e-03,9.371051151500386922e-03,1.061825810992655938e-02,1.177051039032706026e-02,1.274851376329733110e-02,1.354289663766472529e-02,1.402057985784221916e-02,1.403522191437800437e-02,1.352314985750324716e-02,1.257956875591381696e-02,1.142722605803625502e-02,7.985818056796767372e-03,3.355225280479268157e-03,4.160849379313269480e-04,1.731513269708884195e-03,9.276695046167016123e-04,1.120870675469509692e-05,5.590519075765014445e-04,4.758701015978861193e-04,2.926446293864404247e-04,1.185712943503336447e-04,4.202304979825655096e-04,9.030291425604630717e-05,4.614816347767725091e-04,2.159955772303989718e-04,2.283596070977722547e-04,2.630309946821673961e-04,1.803442572329005955e-04,2.177804615135503497e-04,1.478144350701704468e-04,1.255234729941046012e-04,4.521225980272380873e-05,5.110060633578550338e-05,3.909081110109458024e-04,6.022971111455666104e-04,2.032057957779276336e-05,2.224866859112939466e-05,2.013668716565053529e-04,1.759812675035110630e-04,4.792790576468863861e-05,1.721111336222547195e-04,1.038319841634161023e-04,2.497995515232664943e-05,2.823638597496125335e-05,1.183667186765990920e-06,6.680284166027394832e-05,1.322296074389717191e-04,4.899117224477222976e-05,1.615982993887765673e-04,2.148741567766787597e-04,2.963401669797693927e-05,1.821368191651240309e-04,1.781638932560891675e-04,1.399387370371041328e-05,9.976275707501702783e-05,6.141242670115731883e-05,1.518322165591778905e-05,2.440866179856393536e-05,4.012284234361507274e-05,4.461224749729986172e-05,2.080774289081599449e-05
1.702852221989839413e-03,3.546270498405862392e-04,5.128323272333423777e-04,4.209597312976320893e-05,1.281715805441785427e-04,4.891166400661228764e-05,6.953851790625353857e-05,8.288844516468607537e-05,5.409968338343507099e-05,4.083782304598049251e-05,4.226720150379836838e-05,5.279995921292357508e-05,7.770452584443532373e-05,7.522900542211718999e-05,6.187621553499500493e-05,7.033254115096365666e-05,7.153818371674613985e-05,6.674734743594701314e-05,8.385060634386043432e-05,8.683494019834370192e-05,7.193897350254996326e-05,7.678921335152466554e-05,7.798677946002641193e-05,5.124150186497367088e-05,7.380827931724454061e-06,9.093177515018258106e-05,2.619691343127561467e-04,4.519075568542030297e-04,6.281858846712840005e-04,7.349324311777261087e-04,6.840474637358484600e-04,4.055833627090998927e-04,1.330870748417062321e-04,9.056455998777008512e-04,1.869021163615952608e-03,2.984664200783360144e-03,4.199811268288833332e-03,5.466612730895548111e-03,6.755908543672750621e-03,8.034329275524831893e-03,9.289084072382158830e-03,1.053533691207297895e-02,1.168864720457996054e-02,1.263728448884116062e-02,1.332120466845221340e-02,1.365373034783068373e-02,1.357554323864129664e-02,1.309743095591031636e-02,1.230903680393635735e-02,1.135215502699415957e-02,8.314618855050026625e-03,3.848011115320182363e-03,1.258718413085224697e-04,1.690802805177860080e-03,9.766905002276948800e-04,3.480985850484730193e-05,5.380036883333473574e-04,4.725634792945021534e-04,2.989289627333691080e-04,1.290151178653387021e-04,4.140963430823152436e-04,9.384377316701275618e-05,4.502278421922856211e-04,2.252617236183640514e-04,2.312183394203026765e-04,2.674876088980537858e-04,1.772823754152552667e-04,2.183814210152679181e-04,1.444732858690844779e-04,1.236283945764554693e-04,4.634528158253825580e-05,4.769113480590503329e-05,3.964140422795248142e-04,6.064156718093016707e-04,2.167980522804757726e-05,2.013709292614240809e-05,2.027031420519520566e-04,1.751948696785410320e-04,4.716346924649172934e-05,1.728764596408138843e-04,1.026664424935708197e-04,2.469606693239478901e-05,2.843387422885035321e-05,1.006801379654920225e-06,6.591774710579256791e-05,1.330450664450699705e-04,4.800893533063455010e-05,1.603444456061975387e-04,2.162634884773639854e-04,2.795026818291912463e-05,1.813374552810387286e-04,1.794653903289811225e-04,1.549022113311870896e-05,9.974147281122114350e-05,6.207767318916479482e-05,1.599896596218841616e-05,2.436827429473653606e-05,4.013090343307768038e-05,4.490850023286530046e-05,2.101427721812321181e-05
1.082882936932592346e-03,4.989632437670393772e-04,4.901889245009505292e-04,2.715288706917062811e-05,1.659988651391275383e-04,7.572719921411508182e-05,4.859375037347124504e-05,6.799847166982786462e-05,3.881576788700158431e-05,1.420761339387954791e-05,1.564982906976375432e-05,2.772185353261402696e-05,4.585517534239080817e-05,4.653861557912808422e-05,3.652280266241980655e-05,3.693630871492992185e-05,3.773422031161377532e-05,3.840717648595504130e-05,5.018169245674108936e-05,5.238155580877812412e-05,4.538486284066944876e-05,4.762314985895521602e-05,5.075967765133526655e-05,4.314733225607714218e-05,6.318761351153945327e-06,9.052336622861201221e-05,2.428168737520497444e-04,4.135681434201954332e-04,5.573814131592524923e-04,6.038419932433147785e-04,5.040216120779650311e-04,2.066001015965657217e-04,3.113589828312030017e-04,1.040991279685434760e-03,1.959561745876262084e-03,3.036927913778381116e-03,4.224811716846299525e-03,5.468065422128576270e-03,6.719456260370237910e-03,7.963239692682866355e-03,9.198930660683779514e-03,1.043578881366180600e-02,1.157800400640451866e-02,1.248544527471062704e-02,1.305158257017102752e-02,1.324019100553941453e-02,1.307928240790934282e-02,1.265469110036832046e-02,1.204097565100759049e-02,1.129087763932190569e-02,8.636189516073811134e-03,4.344349992533191873e-03,2.105255293652907866e-04,1.592444236100387656e-03,1.001862279752963047e-03,9.007233233426781283e-05,4.982899128175601045e-04,4.579122392640022632e-04,3.048857248397762731e-04,1.473795517447085146e-04,3.950406219748181513e-04,9.229156230683432938e-05,4.342794297513830060e-04,2.297051080826228997e-04,2.271485584012244985e-04,2.713181793920771412e-04,1.689610792253715132e-04,2.137428612629665992e-04,1.397213599068081180e-04,1.195448258220627169e-04,4.809780537906593878e-05,4.204111607297722486e-05,3.949240992212610379e-04,6.001082043528560561e-04,1.912412269966523581e-05,2.116235749893835560e-05,1.994177276991582204e-04,1.765789527425898342e-04,4.926275576500049880e-05,1.699514262060164427e-04,1.029881913617858302e-04,2.529268228140812980e-05,2.804243713597220911e-05,6.368714084853399626e-07,6.606344481385750811e-05,1.310592197640847445e-04,4.928820408267586828e-05,1.610893583441352916e-04,2.128947613787568471e-04,2.978512842721769971e-05,1.822902277482940647e-04,1.764655278723159526e-04,1.393561421891842400e-05,1.005116179441101210e-04,6.098123404080224574e-05,1.597948361156675823e-05,2.445379282492443629e-05,3.880032305592084896e-05,4.292525898563770426e-05,2.278699980351461818e-05
2.610908818750458707e-04,5.480880170707080890e-04,3.994824884666903220e-04,4.162177177263748362e-05,1.481939576758461996e-04,9.198117294684227119e-05,4.605385648615012428e-06,1.730936759247736489e-05,6.471700119137224760e-07,2.506802237622896001e-05,2.443821895337094929e-05,1.689174318142416809e-05,1.078705084256448288e-05,8.676701905963035699e-06,1.464562859543327988e-05,2.047357955470285873e-05,1.981517836935342558e-05,1.456209512973316578e-05,8.236501920388938913e-06,6.676443079056681995e-06,5.551465563136126491e-06,5.134763775060946500e-06,1.500057760339679191e-06,1.871882437831651202e-06,4.189685594657710510e-05,1.562264033766469495e-04,3.007700798758339289e-04,4.498720372927422773e-04,5.433324193161448434e-04,5.064933049298558920e-04,3.330114432318898032e-04,6.898677209210557493e-07,5.034810129417865987e-04,1.188608446329601819e-03,2.058732247769270995e-03,3.094478837100206325e-03,4.252700511659879279e-03,5.470762630246428504e-03,6.683348037093250760e-03,7.891083412311705736e-03,9.103287079769928347e-03,1.032061293967090343e-02,1.143822109669045961e-02,1.229254593414408347e-02,1.273855716913641078e-02,1.279106492672599238e-02,1.256239903230949029e-02,1.220746975007425128e-02,1.177915830475106951e-02,1.123880517730035944e-02,8.944757346446285950e-03,4.837465400427620743e-03,5.873884844749266421e-04,1.433720609916311339e-03,9.988716481590942387e-04,1.528282934510349911e-04,4.384906998057512550e-04,4.308617434019279546e-04,3.099832142983149907e-04,1.731677580436574715e-04,3.631600575210169879e-04,8.658576007058993440e-05,4.112178815071088067e-04,2.297639462196521265e-04,2.165295806449973881e-04,2.725252982322956541e-04,1.558614580033923502e-04,2.040079932554839104e-04,1.328720295317165068e-04,1.130352572382697929e-04,5.068959421222762884e-05,3.310370137443729988e-05,3.867379262614267788e-04,5.834589254314348494e-04,1.397550949278070220e-05,2.461998426595002343e-05,1.920568054207816289e-04,1.780941743316777348e-04,5.273076525991182706e-05,1.639159246774601897e-04,1.039643245519528136e-04,2.622359004911256619e-05,2.709732726081937049e-05,3.573557988273412533e-07,6.681044415324244312e-05,1.265490337503116791e-04,5.180493472523028942e-05,1.623450840964046904e-04,2.052916191250808708e-04,3.400371982631433809e-05,1.830695914988300643e-04,1.697046329280915700e-04,1.001817251744530068e-05,1.007470040276237100e-04,5.832061702504276468e-05,1.497888959745008464e-05,2.429344752870321589e-05,3.668483730662197573e-05,3.950131873131645932e-05,2.464319884087906587e-05
4.866885666936760749e-04,3.918447284221721061e-04,2.411308221016705833e-04,5.947536030359579229e-05,3.268949817031296945e-05,8.119131349787478413e-05,9.450449783487968602e-05,7.341551085771058638e-05,6.208562770870784675e-05,6.771392985327473468e-05,6.691229466482262467e-05,7.095202568807579269e-05,8.360569221743663348e-05,8.229473624576932878e-05,8.296933568729958353e-05,9.228995246579607681e-05,9.086110584743956053e-05,8.169844495808931129e-05,8.077733308831103187e-05,8.014296565805878458e-05,7.203275855705015829e-05,7.452586801526273064e-05,7.555561032901447760e-05,7.563101247531900384e-05,1.461568866381046661e-04,2.999406606815080423e-04,4.444086656663071011e-04,5.647980622884851698e-04,5.858928011950315096e-04,4.424327581846188018e-04,1.709674900137181375e-04,2.158003307632105905e-04,7.094356209641911049e-04,1.349242342766626560e-03,2.168188081738520179e-03,3.159759414696761137e-03,4.286586425339022899e-03,5.478410894354246441e-03,6.651822186753364452e-03,7.822194110602365136e-03,9.005957248675700022e-03,1.019204505315163267e-02,1.127029309761773401e-02,1.205959601994488484e-02,1.238820722987532541e-02,1.231908528941261238e-02,1.204254618601008353e-02,1.177004787376911832e-02,1.152913155645940435e-02,1.119313891734308175e-02,9.236329003232679469e-03,5.322259863601574992e-03,1.000482397695678927e-03,1.210709550606869911e-03,9.625465847801772945e-04,2.208635106609180276e-04,3.572288141170040787e-04,3.899764315273557269e-04,3.129067146981356906e-04,2.047419348167878184e-04,3.199859616092037840e-04,7.931318127618602887e-05,3.768574693537862785e-04,2.276639116416401265e-04,2.014476553542365878e-04,2.675813818147076972e-04,1.397317533319286653e-04,1.902527187361835459e-04,1.226930200242115632e-04,1.037343378119531812e-04,5.463758243259841940e-05,1.912661135322624162e-05,3.732290877184185618e-04,5.579339166582597542e-04,9.167847917934679458e-06,2.805442465791951889e-05,1.829580684160614368e-04,1.759702299267695835e-04,5.449967595660965003e-05,1.566758569349069319e-04,1.037574928356432835e-04,2.631633092742280411e-05,2.584654456415369506e-05,6.644804724093011927e-07,6.710300633466781406e-05,1.207959177710327126e-04,5.320907296235688477e-05,1.610508476412864098e-04,1.957086675155039757e-04,3.767964839929138776e-05,1.799989309384519842e-04,1.613349373484895821e-04,5.807880542718635297e-06,9.804752272102312816e-05,5.499876050485408285e-05,1.314847024386223140e-05,2.338762702512597880e-05,3.488382934735412277e-05,3.640816519018263975e-05,2.383301028108242292e-05
8.846200322844494437e-04,8.009208284143198853e-05,1.521561856449027417e-05,3.364241940141399212e-04,2.219218016201729426e-04,2.768915850132058765e-05,2.265093708171406206e-04,2.095106565332960358e-04,1.445216814738303768e-04,1.057971642838273496e-04,1.021344353450137632e-04,1.259082480452589081e-04,1.655997928026176069e-04,1.678715961234145126e-04,1.615145113673666089e-04,1.706635596278038847e-04,1.669286419414550693e-04,1.543138368431673513e-04,1.585720781506205768e-04,1.595478564264674048e-04,1.469000824599886457e-04,1.552070078392198127e-04,1.697082229079605042e-04,1.938542025499145893e-04,3.166944030578155989e-04,5.347914911054685305e-04,6.834103931672164123e-04,7.632852191807870668e-04,6.857302661898434515e-04,4.118668166961936272e-04,1.834064166911231197e-05,4.379089632373101004e-04,9.290364433557907198e-04,1.523638211952932538e-03,2.289753479560924232e-03,3.235548200328536295e-03,4.330078586922803119e-03,5.495376825298659007e-03,6.629930831603292329e-03,7.761865640703580205e-03,8.911842935497960028e-03,1.005354649603018569e-02,1.107655684102437643e-02,1.178905177009692551e-02,1.200814957621265666e-02,1.183860077613529960e-02,1.153905526264975556e-02,1.135843237549960527e-02,1.129820011822701975e-02,1.115285412216049377e-02,9.508674581338194542e-03,5.795299927397579154e-03,1.447043434082861957e-03,9.182940387421067996e-04,8.868639237561426469e-04,2.915040906888155536e-04,2.531692852312771025e-04,3.334432279512022923e-04,3.115654970916592603e-04,2.393335197055090902e-04,2.684714056907511193e-04,7.469324511144570522e-05,3.252610571233827130e-04,2.274021508232859645e-04,1.856806993086879132e-04,2.514423551526201450e-04,1.235760269531205324e-04,1.744772891831281036e-04,1.074112892938128283e-04,9.115001829042290726e-05,6.075321813206469024e-05,2.341555308704723615e-06,3.568354637888404568e-04,5.263687666503535922e-04,9.232509905365837710e-06,2.727471932273406452e-05,1.762347048134271787e-04,1.647213327697905072e-04,4.994291003712625354e-05,1.514512769288378635e-04,9.953488665936927049e-05,2.377779795897927428e-05,2.474893381276821458e-05,2.265316157060159874e-06,6.526474491963529800e-05,1.160767415177010875e-04,4.983641242817249406e-05,1.525871177147086755e-04,1.881159945890109597e-04,3.611102523604081682e-05,1.676662196906653080e-04,1.551061626062777421e-04,4.744229812447819938e-06,8.894874980669431608e-05,5.261772480447124423e-05,1.093402561608280976e-05,2.111002169367937054e-05,3.503744971128375241e-05,3.634163381671662307e-05,1.635074991590546034e-05
