x,y,y_dt,L,k
0.0,6.997176111030159e-06,0.00033708002721773156,3,3
0.002004008016032064,0.01863617741967241,0.04479279759442201,3,3
0.004008016032064128,0.03725617366814559,0.08923136146709454,3,3
0.0060120240480961915,0.05586069884752594,0.13363778079737187,3,3
0.008016032064128256,0.07444346588380907,0.17799706473740473,3,3
0.01002004008016032,0.09299818770299044,0.22229422243932362,3,3
0.012024048096192383,0.11151857723106558,0.2665142630552575,3,3
0.014028056112224447,0.12999834739403,0.31064219573736285,3,3
0.01603206412825651,0.1484312111178792,0.35466302963777796,3,3
0.018036072144288574,0.16681088132860866,0.3985617739086589,3,3
0.02004008016032064,0.18513107095221396,0.4423234377021208,3,3
0.022044088176352703,0.20338549291469055,0.48593303017029577,3,3
0.024048096192384766,0.22156786014203397,0.5293755604653647,3,3
0.026052104208416832,0.23967188556023972,0.572636037739441,3,3
0.028056112224448895,0.2576912820953033,0.6156994711446568,3,3
0.03006012024048096,0.2756197626732203,0.6585508698331832,3,3
0.03206412825651302,0.293451040219986,0.7011752429571203,3,3
0.03406813627254509,0.3111788276615962,0.7435575996686392,3,3
0.03607214428857715,0.3287968379240462,0.7856829491198969,3,3
0.038076152304609215,0.3462987839333316,0.8275363004629668,3,3
0.04008016032064128,0.36367837861544794,0.8691026628500449,3,3
0.04208416833667334,0.3809293348963906,0.9103670454332775,3,3
0.044088176352705406,0.39804536570215526,0.9513144573647825,3,3
0.04609218436873747,0.4150201839587373,0.9919299077966528,3,3
0.04809619238476953,0.43184750259213217,1.0321984058811466,3,3
0.0501002004008016,0.4485210345283357,1.0721049607702753,3,3
0.052104208416833664,0.46503449269334307,1.1116345816162578,3,3
0.05410821643286573,0.48138159001314984,1.1507722775712637,3,3
0.05611222444889779,0.49755603941375165,1.1895030577873413,3,3
0.058116232464929855,0.5135515538211439,1.2278119314166958,3,3
0.06012024048096192,0.5293618461613221,1.2656839076114323,3,3
0.06212424849699398,0.5449806293602818,1.3031039955237311,3,3
0.06412825651302605,0.5604142549803407,1.3399256608716392,3,3
