x,y,y_dt,L,k,contrast
0.0,0.6024198227188424,-38.69898329014757,4,3,7.5
0.002004008016032064,0.610668414133704,-39.20330253487299,4,3,7.5
0.004008016032064128,0.6186830038834799,-39.69739943087052,4,3,7.5
0.0060120240480961915,0.6264625446467645,-40.18075328886306,4,3,7.5
0.008016032064128256,0.6340059891021527,-40.65284341957354,4,3,7.5
0.01002004008016032,0.6413122899282386,-41.11314913372493,4,3,7.5
0.012024048096192383,0.6483803998036173,-41.561149742040215,4,3,7.5
0.014028056112224447,0.6552092714068831,-41.996324555242325,4,3,7.5
0.01603206412825651,0.6617978574166311,-42.41815288405422,4,3,7.5
0.018036072144288574,0.6681451105114552,-42.82611403919876,4,3,7.5
0.02004008016032064,0.6742499833699506,-43.21968733139917,4,3,7.5
0.022044088176352703,0.6801114286707113,-43.598352071378145,4,3,7.5
0.024048096192384766,0.6857283990923323,-43.96158756985861,4,3,7.5
0.026052104208416832,0.691099847313408,-44.30887313756381,4,3,7.5
0.028056112224448895,0.696224577961905,-44.64026984698211,4,3,7.5
0.03006012024048096,0.7011013548661875,-44.95534272863239,4,3,7.5
0.03206412825651302,0.7057287783292747,-45.253790435740996,4,3,7.5
0.03406813627254509,0.7101053903432077,-45.53554047297561,4,3,7.5
0.03607214428857715,0.7142297329000278,-45.80052034500403,4,3,7.5
0.038076152304609215,0.7181003479917767,-46.04865755649405,4,3,7.5
0.04008016032064128,0.7217157776104948,-46.27987961211346,4,3,7.5
0.04208416833667334,0.725074563748224,-46.494114016530006,4,3,7.5
0.044088176352705406,0.7281748303127178,-46.691959025116006,4,3,7.5
0.04609218436873747,0.7310151015263713,-46.87379938754819,4,3,7.5
0.04809619238476953,0.7335952557038338,-47.03850437641154,4,3,7.5
0.0501002004008016,0.7359145019816399,-47.18605656254604,4,3,7.5
0.052104208416833664,0.737972049496325,-47.31643851679104,4,3,7.5
0.05410821643286573,0.7397671073844232,-47.42963280998623,4,3,7.5
0.05611222444889779,0.7412988847824703,-47.52562201297138,4,3,7.5
0.058116232464929855,0.7425665908270007,-47.604388696586,4,3,7.5
0.06012024048096192,0.7435693319610709,-47.666046620508325,4,3,7.5
0.06212424849699398,0.7443049833860504,-47.712507341798045,4,3,7.5
0.06412825651302605,0.7447751077827429,-47.741720650530084,4,3,7.5
0.06613226452905811,0.7449797763396235,-47.75369559415773,4,3,7.5
0.06813627254509018,0.7449190602451672,-47.74844122013374,4,3,7.5
0.07014028056112225,0.7445930306878487,-47.725966575911485,4,3,7.5
0.0721442885771543,0.7440017588561436,-47.6862807089438,4,3,7.5
0.07414829659318636,0.7431453159385267,-47.629392666683714,4,3,7.5
0.07615230460921843,0.7420237731234732,-47.55531149658441,4,3,7.5
0.0781563126252505,0.7406357889012821,-47.46575640266738,4,3,7.5
0.08016032064128256,0.7389829431165749,-47.35964548434464,4,3,7.5
0.08216432865731463,0.7370666189643807,-47.23643826023985,4,3,7.5
0.08416833667334668,0.7348876949755485,-47.09618396323671,4,3,7.5
0.08617234468937875,0.7324470496809261,-46.93893182621957,4,3,7.5
0.08817635270541081,0.7297455616113621,-46.764731082072075,4,3,7.5
0.09018036072144288,0.7267841092977048,-46.57363096367823,4,3,7.5
0.09218436873747494,0.7235635712708025,-46.365680703922095,4,3,7.5
0.09418837675350701,0.7200839737011089,-46.14188425103305,4,3,7.5
0.09619238476953906,0.7163462315159623,-45.90264521497909,4,3,7.5
0.09819639278557113,0.7123531023826456,-45.646787027213065,4,3,7.5
0.1002004008016032,0.7081062083251123,-45.37441649451023,4,3,7.5
0.10220440881763526,0.7036071713673154,-45.085640423646026,4,3,7.5
0.10420841683366733,0.698857613533209,-44.78056562139571,4,3,7.5
0.1062124248496994,0.6938591568467463,-44.459298894534385,4,3,7.5
0.10821643286573146,0.6886134233318805,-44.12194704983756,4,3,7.5
0.11022044088176351,0.6831218220011439,-43.76884435254735,4,3,7.5
0.11222444889779558,0.6773846312117837,-43.401721759045444,4,3,7.5
0.11422845691382764,0.6714058428322383,-43.01888579116266,4,3,7.5
0.11623246492985971,0.6651878077949056,-42.62048737515974,4,3,7.5
0.11823647294589178,0.6587328770321825,-42.206677437297344,4,3,7.5
0.12024048096192384,0.6520434014764666,-41.777606903836016,4,3,7.5
0.1222444889779559,0.6451217320601554,-41.3334267010365,4,3,7.5
0.12424849699398796,0.6379702197156463,-40.87428775515946,4,3,7.5
0.12625250501002003,0.6305912153753368,-40.400340992465516,4,3,7.5
0.1282565130260521,0.6229857225914806,-39.9131919610503,4,3,7.5
0.13026052104208416,0.6151576063478461,-39.41195213825159,4,3,7.5
0.13226452905811623,0.6071102465947331,-38.896438249388524,4,3,7.5
0.1342685370741483,0.5988466583771628,-38.36684477949052,4,3,7.5
0.13627254509018036,0.5903698567401572,-37.82336621358718,4,3,7.5
0.13827655310621242,0.5816828567287375,-37.26619703670784,4,3,7.5
0.1402805611222445,0.5727886733879259,-36.69553173388181,4,3,7.5
0.14228456913827653,0.5636903217627439,-36.11156479013883,4,3,7.5
0.1442885771543086,0.5543900802871495,-35.515233745018435,4,3,7.5
0.14629258517034066,0.5448911799102109,-34.906827669378515,4,3,7.5
0.14829659318637273,0.535198034302054,-34.285765252316,4,3,7.5
0.1503006012024048,0.5253142494110368,-33.65228006200803,4,3,7.5
0.15230460921843686,0.5152434311855161,-33.00660566663154,4,3,7.5
0.15430861723446893,0.5049891855738495,-32.34897563436374,4,3,7.5
0.156312625250501,0.49455511852439443,-31.679623533381488,4,3,7.5
