x,y,y_dt,L,k,contrast
0.14228456913827653,-0.2891252652948598,-50.02674628763424,1,3,7.5
0.1442885771543086,-0.28435475359387674,-49.20112291677655,1,3,7.5
0.14629258517034066,-0.2794797795254714,-48.36014937103897,1,3,7.5
0.14829659318637273,-0.27450589965253036,-47.50128934039998,1,3,7.5
0.1503006012024048,-0.2694349491936247,-46.62487306560513,1,3,7.5
0.15230460921843686,-0.26426876336732497,-45.73123078740035,1,3,7.5
0.15430861723446893,-0.25900917739220203,-44.82069274653124,1,3,7.5
0.156312625250501,-0.2536580264868266,-43.89358918374374,1,3,7.5
0.15831663326653306,-0.24821714586976953,-42.95025033978356,1,3,7.5
0.16032064128256512,-0.24268742437870897,-41.99173730322911,1,3,7.5
0.1623246492985972,-0.23706675213768177,-41.02150005017943,1,3,7.5
0.16432865731462926,-0.23136217247986632,-40.036075319751745,1,3,7.5
0.16633266533066132,-0.22557577595540668,-39.03583998880249,1,3,7.5
0.16833667334669336,-0.21970965311444698,-38.02117093418788,1,3,7.5
0.17034068136272543,-0.21376589450713135,-36.99244503276424,1,3,7.5
0.1723446893787575,-0.2077465906836039,-35.9500391613877,1,3,7.5
0.17434869739478956,-0.20165383219400881,-34.89433019691462,1,3,7.5
0.17635270541082163,-0.19548970958849018,-33.82569501620129,1,3,7.5
0.1783567134268537,-0.18925246452440814,-32.747516417146215,1,3,7.5
0.18036072144288576,-0.1829475096765634,-31.6577580523168,1,3,7.5
0.18236472945891782,-0.17657785849261878,-30.556277186876827,1,3,7.5
0.1843687374749499,-0.1701458039824284,-29.443488561664786,1,3,7.5
0.18637274549098196,-0.16365363915584635,-28.319806917519067,1,3,7.5
0.18837675350701402,-0.15710365702272663,-27.185646995278198,1,3,7.5
0.1903807615230461,-0.15049815059292335,-26.041423535780574,1,3,7.5
0.19238476953907813,-0.1438394128762907,-24.887551279864667,1,3,7.5
0.1943887775551102,-0.13712805761691466,-23.72574641138293,1,3,7.5
0.19639278557114226,-0.13036664337001705,-22.556308502365805,1,3,7.5
0.19839679358717432,-0.12355912523925672,-21.378510343652938,1,3,7.5
0.2004008016032064,-0.11670794260111216,-20.19279344751602,1,3,7.5
0.20240480961923846,-0.10981553483206206,-18.999599326226814,1,3,7.5
0.20440881763527052,-0.10288434130858501,-17.799369492056957,1,3,7.5
0.2064128256513026,-0.09591680140715961,-16.592545457278163,1,3,7.5
0.20841683366733466,-0.08891535450426451,-15.379568734162081,1,3,7.5
0.21042084168336672,-0.08188206328602249,-14.161161847025692,1,3,7.5
0.2124248496993988,-0.07481836914943993,-12.93854797113274,1,3,7.5
0.21442885771543085,-0.06772822397786253,-11.711124121086243,1,3,7.5
0.21643286573146292,-0.06061415911439744,-10.479344066340765,1,3,7.5
0.21843687374749496,-0.05347870590215188,-9.243661576350979,1,3,7.5
0.22044088176352702,-0.04632439568423278,-8.004530420571367,1,3,7.5
0.2224448897795591,-0.03915375980374736,-6.7624043684565525,1,3,7.5
0.22444889779559116,-0.03196932960380276,-5.517737189461107,1,3,7.5
0.22645290581162322,-0.02477363642750609,-4.2709826530396215,1,3,7.5
0.2284569138276553,-0.01756878762381773,-3.0228092172674836,1,3,7.5
