x,y
0.0,0.5720614028176847
0.002004008016032064,0.5798089864122682
0.004008016032064128,0.5873497401672406
0.0060120240480961915,0.5946809741400071
0.008016032064128256,0.6018000731280053
0.01002004008016032,0.6087044976016035
0.012024048096192383,0.6153917846100024
0.014028056112224447,0.621859548659821
0.01603206412825651,0.6281054825660508
0.018036072144288574,0.6341273582750774
0.02004008016032064,0.6399230276594721
0.022044088176352703,0.6454904232842738
0.024048096192384766,0.6508275591444859
0.026052104208416832,0.655932531373525
0.028056112224448895,0.6608035189223697
0.03006012024048096,0.6654387842091661
0.03206412825651302,0.6698366737390595
0.03406813627254509,0.6739956186940297
0.03607214428857715,0.6779141354925213
0.038076152304609215,0.6815908263186672
0.04008016032064128,0.6850243796209191
0.04208416833667334,0.688213570579905
0.044088176352705406,0.6911572615453465
0.04609218436873747,0.6938544024418839
0.04809619238476953,0.696304031143658
0.0501002004008016,0.6985052738175214
0.052104208416833664,0.7004573452347526
0.05410821643286573,0.7021595490511631
0.05611222444889779,0.7036112780554977
0.058116232464929855,0.7048120143860397
0.06012024048096192,0.7057613297153426
0.06212424849699398,0.7064588854030229
0.06412825651302605,0.7069044326165613
0.06613226452905811,0.7070978124200654
0.06813627254509018,0.7070389558309654
0.07014028056112225,0.7067278838446222
0.0721442885771543,0.7061647074268376
0.07414829659318636,0.7053496274742704
0.07615230460921843,0.7042829347427727
0.0781563126252505,0.702965009743671
0.08016032064128256,0.7013963226080302
0.08216432865731463,0.699577432918948
0.08416833667334668,0.69750898951194
0.08617234468937875,0.6951917302434866
0.08817635270541081,0.6926264817278248
0.09018036072144288,0.6898141590420774
0.09218436873747494,0.6867557653998262
0.09418837675350701,0.683452391793245
0.09619238476953906,0.6799052166039202
0.09819639278557113,0.6761155051824979
0.1002004008016032,0.6720846093973067
0.10220440881763526,0.6678139671521189
0.10420841683366733,0.6633051018732201
0.1062124248496994,0.6585596219659722
0.10821643286573146,0.6535792202410611
0.11022044088176351,0.6483656733106369
0.11222444889779558,0.6429208409545593
0.11422845691382764,0.6372466654569758
0.11623246492985971,0.631345170913469
0.11823647294589178,0.6252184625090196
0.12024048096192384,0.6188687257670435
0.1222444889779559,0.6122982257697712
0.12424849699398796,0.6055093063502445
0.12625250501002003,0.5985043892562246
0.1282565130260521,0.5912859732863038
0.13026052104208416,0.5838566333985327
0.13226452905811623,0.5762190197918788
0.1342685370741483,0.5683758569608476
0.13627254509018036,0.5603299427235965
0.13827655310621242,0.5520841472238975
0.1402805611222445,0.5436414119072969
0.14228456913827653,0.5350047484718408
0.1442885771543086,0.5261772377937395
0.14629258517034066,0.5171620288283572
0.14829659318637273,0.5079623374869129
0.1503006012024048,0.4985814454892994
0.15230460921843686,0.4890226991934253
0.15430861723446893,0.47928950840150075
0.156312625250501,0.46938534514369007
0.15831663326653306,0.459313742439567
0.16032064128256512,0.44907829303781405
0.1623246492985972,0.4386826481346142
0.16432865731462926,0.4281305160711942
0.16633266533066132,0.4174256610109828
0.16833667334669336,0.4065719015968557
0.17034068136272543,0.39557310958894615
0.1723446893787575,0.38443320848350976
0.17434869739478956,0.37315617211333085
0.17635270541082163,0.36174602323017496
0.1783567134268537,0.3502068320697898
0.18036072144288576,0.33854271489996873
0.18236472945891782,0.32675783255219226
0.1843687374749499,0.31485638893737417
0.18637274549098196,0.30284262954623925
0.18837675350701402,0.29072083993486925
0.1903807615230461,0.27849534419595656
0.19238476953907813,0.2661705034163114
0.1943887775551102,0.2537507141211704
0.19639278557114226,0.2412404067058679
0.19839679358717432,0.2286440438554205
0.2004008016032064,0.21596611895259576
0.20240480961923846,0.20321115447502985
0.20440881763527052,0.19038370038196603
0.2064128256513026,0.17748833249119078
0.20841683366733466,0.16452965084674448
0.21042084168336672,0.15151227807799114
0.2124248496993988,0.13844085775063084
0.21442885771543085,0.12532005271024407
0.21643286573146292,0.11215454341895828
0.21843687374749496,0.09894902628583074
0.22044088176352702,0.0857082119915413
0.2224448897795591,0.07243682380799699
0.22444889779559116,0.059139595913442276
0.22645290581162322,0.04582127170368018
0.2284569138276553,0.03248660210000502
0.23046092184368736,0.019140343854450716
0.23246492985971942,0.005787257852959045
0.2344689378757515,-0.00756789258292665
0.23647294589178355,-0.02092034339523665
0.23847695390781562,-0.03426533148901271
0.24048096192384769,-0.04759809643140242
0.24248496993987975,-0.060913882149803894
0.2444889779559118,-0.07420793862845493
0.24649298597194386,-0.08747552360286222
0.24849699398797592,-0.1007119042514647
0.250501002004008,-0.11391235888392842
0.25250501002004005,-0.12707217862547154
0.2545090180360721,-0.14018666909661695
0.2565130260521042,-0.15325115208777443
0.25851703406813625,-0.1662609672280546
0.2605210420841683,-0.17921147364771958
0.2625250501002004,-0.19209805163367688
0.26452905811623245,-0.20491610427742651
0.2665330661322645,-0.2176610591148734
0.2685370741482966,-0.23032836975741944
0.27054108216432865,-0.24291351751375434
0.2725450901803607,-0.2554120130017663
0.2745490981963928,-0.26781939774999697
0.27655310621242485,-0.28013124578807064
0.2785571142284569,-0.29234316522552906
0.280561122244489,-0.3044507998185095
0.282565130260521,-0.31644983052370657
0.28456913827655306,-0.3283359770390658
0.2865731462925851,-0.34010499933065325
0.2885771543086172,-0.3517526991451647
0.29058116232464926,-0.3632749215075293
0.2925851703406813,-0.3746675562030746
0.2945891783567134,-0.38592653924372516
0.29659318637274545,-0.3970478543177107
0.2985971943887775,-0.40802753422226845
0.3006012024048096,-0.41886166227882504
0.30260521042084165,-0.4295463737301573
0.3046092184368737,-0.44007785711903097
0.3066132264529058,-0.45045235564782604
0.30861723446893785,-0.4606661685186642
0.3106212424849699,-0.4707156522535599
0.312625250501002,-0.4805972219941238
0.31462925851703405,-0.4903073527803562
0.3166332665330661,-0.49984258080807326
0.3186372745490982,-0.5091995046645167
0.32064128256513025,-0.5183747865417088
0.3226452905811623,-0.5273651534271167
0.3246492985971944,-0.5361673982712045
0.32665330661322645,-0.544778381131453
0.3286573146292585,-0.553195030292443
0.3306613226452906,-0.5614143433615988
0.33266533066132264,-0.5694333883402043
0.33466933867735466,-0.5772493046693069
0.3366733466933867,-0.5848593042501389
0.3386773547094188,-0.5922606724386885
0.34068136272545085,-0.5994507690140706
0.3426853707414829,-0.6064270291203478
0.344689378757515,-0.613186964181467
0.34669338677354705,-0.6197281627889862
0.3486973947895791,-0.6260482915622743
0.3507014028056112,-0.632145095980875
0.35270541082164325,-0.6380164011887415
0.3547094188376753,-0.6436601127700526
0.3567134268537074,-0.649074217496334
0.35871743486973945,-0.6542567840446182
0.3607214428857715,-0.6592059636863875
0.3627254509018036,-0.6639199909470538
0.36472945891783565,-0.6683971842357396
0.3667334669338677,-0.6726359464451362
0.3687374749498998,-0.6766347655212253
0.37074148296593185,-0.6803922150026587
0.3727454909819639,-0.6839069545296084
0.374749498997996,-0.6871777303218988
0.37675350701402804,-0.6902033756262571
0.3787575150300601,-0.6929828111325181
0.3807615230460922,-0.6955150453586358
0.38276553106212424,-0.6977991750043666
0.38476953907815625,-0.699834385273494
0.3867735470941883,-0.7016199501644841
0.3887775551102204,-0.7031552327294651
0.39078156312625245,-0.7044396853014394
0.3927855711422845,-0.7054728496896484
0.3947895791583166,-0.7062543573430178
0.39679358717434865,-0.706783929481628
0.3987975951903807,-0.7070613771961608
0.4008016032064128,-0.7059719729439473
0.40280561122244485,-0.6932471742094267
0.4048096192384769,-0.6666348311109808
0.406813627254509,-0.6266680581121907
0.40881763527054105,-0.5741474936487435
0.4108216432865731,-0.5101252612577258
0.4128256513026052,-0.43588389280610373
0.41482965931863724,-0.35291063604095424
0.4168336673346693,-0.2628676611480549
0.4188376753507014,-0.1675587631589697
0.42084168336673344,-0.06889322724404182
0.4228456913827655,0.031152419236524627
0.4248496993987976,0.13057400171757447
0.42685370741482964,0.22737984725934846
0.4288577154308617,0.3196306829377536
0.4308617234468938,0.40547848452599883
0.43286573146292584,0.48320349722744677
0.4348697394789579,0.5512486868380864
0.4368737474949899,0.6082509311922227
0.438877755511022,0.6530683270455876
0.44088176352705405,0.6848030653679459
0.4428857715430861,0.7028194167936036
0.4448897795591182,0.7067564669344346
0.44689378757515025,0.6965353464339844
0.4488977955911823,0.6723608109258565
0.4509018036072144,0.6347171392457047
0.45290581162324645,0.5843584320663161
0.4549098196392785,0.5222935052993619
0.4569138276553106,0.4497656808882789
0.45891783567134264,0.3682278798352712
0.4609218436873747,0.27931351641390223
0.4629258517034068,0.18480377663190695
0.46492985971943884,0.08659193644175152
0.4669338677354709,-0.013354565502004192
0.468937875751503,-0.11303354075720023
0.47094188376753504,-0.21044816013721032
0.4729458917835671,-0.3036469553942512
0.4749498997995992,-0.3907629122050812
0.47695390781563124,-0.4700508713248804
0.4789579158316633,-0.5399224886669147
0.48096192384769537,-0.5989780539666258
0.48296593186372744,-0.6460345306195414
0.4849699398797595,-0.680149254982103
0.48697394789579157,-0.7006388203767591
0.4889779559118236,-0.7070927675055828
0.49098196392785565,-0.6993818070178084
0.4929859719438877,-0.6776604095118691
0.4949899799599198,-0.6423637110874599
0.49699398797595185,-0.5941987964374655
0.4989979959919839,-0.5341305341020998
0.501002004008016,-0.46336224764196293
0.503006012024048,-0.3833116099367107
