x,y,y_dt,L,k
0.0,0.09300329648651481,-1.8122707882365428,1,2
0.002004008016032064,0.06437853729950589,-1.6604201535631216,1,2
0.004008016032064128,0.036114865728661724,-1.5108393925063255,1,2
0.0060120240480961915,0.008212281773982227,-1.3635285050661539,1,2
0.008016032064128256,-0.01932921456453217,-1.2184874912426091,1,2
0.01002004008016032,-0.04650962328688202,-1.0757163510356889,1,2
0.012024048096192383,-0.07332894439306725,-0.9352150844453935,1,2
0.014028056112224447,-0.09978717788308766,-0.7969836914717225,1,2
0.01603206412825651,-0.12588432375694325,-0.6610221721146781,1,2
0.018036072144288574,-0.15162038201463401,-0.5273305263742587,1,2
0.02004008016032064,-0.17699535265616015,-0.3959087542504651,1,2
0.022044088176352703,-0.20200923568152154,-0.2667568557432949,1,2
0.024048096192384766,-0.22666203109071817,-0.13987483085275176,1,2
0.026052104208416832,-0.25095373888375005,-0.015262679578833538,1,2
0.028056112224448895,-0.27488435906061726,0.10707959807846112,1,2
0.03006012024048096,-0.2984538916213195,0.22715200211912867,1,2
0.03206412825651302,-0.3216623365658572,0.34495453254317354,1,2
0.03406813627254509,-0.34450969389423003,0.4604871893505882,1,2
0.03607214428857715,-0.366995963606438,0.5737499725413828,1,2
0.038076152304609215,-0.38912114570248135,0.6847428821155481,1,2
0.04008016032064128,-0.4108852401823599,0.7934659180730907,1,2
0.04208416833667334,-0.43228824704607355,0.8999190804140054,1,2
0.044088176352705406,-0.45333016629362277,1.0041023691383009,1,2
0.04609218436873747,-0.474010997925007,1.1060157842459661,1,2
0.04809619238476953,-0.49433074194022664,1.205659325737006,1,2
0.0501002004008016,-0.5142893983392816,1.3030329936114238,1,2
0.052104208416833664,-0.5338869671221715,1.3981367878692126,1,2
0.05410821643286573,-0.5531234482888969,1.49097070851038,1,2
0.05611222444889779,-0.5719988418394575,1.5815347555349204,1,2
0.058116232464929855,-0.5905131477738533,1.6698289289428363,1,2
0.06012024048096192,-0.6086663660920844,1.755853228734125,1,2
0.06212424849699398,-0.6264584967941506,1.8396076549087867,1,2
0.06412825651302605,-0.6438895398800522,1.9210922074668293,1,2
0.06613226452905811,-0.6609594953497888,2.0003068864082403,1,2
0.06813627254509018,-0.6776683632033609,2.0772516917330295,1,2
0.07014028056112225,-0.6940161434407683,2.151926623441198,1,2
0.0721442885771543,-0.7100028360620108,2.224331681532732,1,2
0.07414829659318636,-0.7256284410670886,2.294466866007647,1,2
0.07615230460921843,-0.7408929584560016,2.3623321768659356,1,2
0.0781563126252505,-0.7557963882287498,2.427927614107598,1,2
0.08016032064128256,-0.7703387303853334,2.491253177732636,1,2
0.08216432865731463,-0.7845199849257523,2.5523088677410506,1,2
0.08416833667334668,-0.7983401518500061,2.6110946841328353,1,2
0.08617234468937875,-0.8117992311580954,2.6676106269079956,1,2
0.08817635270541081,-0.8248972228500199,2.7218566960665322,1,2
0.09018036072144288,-0.8376341269257797,2.7738328916084427,1,2
0.09218436873747494,-0.8500099433853746,2.823539213533727,1,2
0.09418837675350701,-0.8620246722288049,2.8709756618423876,1,2
0.09619238476953906,-0.8736783134560703,2.9161422365344247,1,2
0.09819639278557113,-0.8849708670671711,2.9590389376098374,1,2
0.1002004008016032,-0.8959023330621071,2.9996657650686194,1,2
0.10220440881763526,-0.9064727114408784,3.0380227189107805,1,2
0.10420841683366733,-0.9166820022034847,3.074109799136316,1,2
0.1062124248496994,-0.9265302053499266,3.1079270057452284,1,2
0.10821643286573146,-0.9360173208802035,3.13947433873751,1,2
0.11022044088176351,-0.9451433487943157,3.1687517981131688,1,2
0.11222444889779558,-0.9539082890922631,3.1957593838722023,1,2
0.11422845691382764,-0.9623121417740458,3.2204970960146095,1,2
