x,y,y_dt,L,k,contrast
0.0,0.03782324307177181,-5.346802869436731,1,3,2.5
0.002004008016032064,0.016257760790282724,-5.445580366133057,1,3,2.5
0.004008016032064128,-0.005072468359042896,-5.54338061996792,1,3,2.5
0.0060120240480961915,-0.026166984368277198,-5.640180900105671,1,3,2.5
0.008016032064128256,-0.04702532722949203,-5.735958475710684,1,3,2.5
0.01002004008016032,-0.0676470369347601,-5.830690615947265,1,3,2.5
0.012024048096192383,-0.08803165347615353,-5.924354589979836,1,3,2.5
0.014028056112224447,-0.10817871684574432,-6.016927666972684,1,3,2.5
0.01603206412825651,-0.12808776703560465,-6.108387116090217,1,3,2.5
0.018036072144288574,-0.1477583440378066,-6.198710206496797,1,3,2.5
0.02004008016032064,-0.16718998784442274,-6.28787420735676,1,3,2.5
0.022044088176352703,-0.18638223844752488,-6.375856387834464,1,3,2.5
0.024048096192384766,-0.20533463583918543,-6.462634017094237,1,3,2.5
0.026052104208416832,-0.22404672001147655,-6.548184364300454,1,3,2.5
0.028056112224448895,-0.2425180309564702,-6.632484698617539,1,3,2.5
0.03006012024048096,-0.26074810866623876,-6.715512289209748,1,3,2.5
0.03206412825651302,-0.2787364931328544,-6.797244405241422,1,3,2.5
0.03406813627254509,-0.29648272434838924,-6.877658315877028,1,3,2.5
0.03607214428857715,-0.3139863423049153,-6.956731290280889,1,3,2.5
0.038076152304609215,-0.3312468869945052,-7.034440597617273,1,3,2.5
0.04008016032064128,-0.34826389840923094,-7.110763507050571,1,3,2.5
0.04208416833667334,-0.3650369165411644,-7.185677287745236,1,3,2.5
0.044088176352705406,-0.3815654813823782,-7.259159208865654,1,3,2.5
0.04609218436873747,-0.3978491329249442,-7.331186539575956,1,3,2.5
0.04809619238476953,-0.41388741116093497,-7.401736549040628,1,3,2.5
0.0501002004008016,-0.4296798560824222,-7.470786506424133,1,3,2.5
0.052104208416833664,-0.44522600768147846,-7.538313680890564,1,3,2.5
0.05410821643286573,-0.46052540595017577,-7.604295341604406,1,3,2.5
0.05611222444889779,-0.4755775908805862,-7.668708757730251,1,3,2.5
0.058116232464929855,-0.4903821024647822,-7.731531198432172,1,3,2.5
0.06012024048096192,-0.5049384806948358,-7.792739932874433,1,3,2.5
0.06212424849699398,-0.519246265562819,-7.852312230221749,1,3,2.5
0.06412825651302605,-0.5333049970608045,-7.910225359638169,1,3,2.5
0.06613226452905811,-0.5471142151808639,-7.966456590288175,1,3,2.5
0.06813627254509018,-0.5606734599150698,-8.0209831913362,1,3,2.5
0.07014028056112225,-0.5739822712554943,-8.073782431946448,1,3,2.5
0.0721442885771543,-0.5870401891942093,-8.124831581283217,1,3,2.5
0.07414829659318636,-0.5998467537232872,-8.174107908511253,1,3,2.5
0.07615230460921843,-0.6124015048348003,-8.221588682794405,1,3,2.5
0.0781563126252505,-0.6247039825208207,-8.267251173297424,1,3,2.5
0.08016032064128256,-0.6367537267734206,-8.311072649184325,1,3,2.5
0.08216432865731463,-0.648550277584672,-8.353030379619781,1,3,2.5
0.08416833667334668,-0.6600931749466471,-8.393101633768062,1,3,2.5
0.08617234468937875,-0.6713819588514184,-8.431263680793414,1,3,2.5
0.08817635270541081,-0.6824161692910578,-8.467493789860178,1,3,2.5
0.09018036072144288,-0.6931953462576377,-8.50176923013295,1,3,2.5
0.09218436873747494,-0.7037190297432299,-8.534067270775878,1,3,2.5
0.09418837675350701,-0.713986759739907,-8.564365180953224,1,3,2.5
0.09619238476953906,-0.723998076239741,-8.592640229829563,1,3,2.5
0.09819639278557113,-0.733752519234804,-8.618869686569198,1,3,2.5
0.1002004008016032,-0.7432496287171684,-8.643030820336534,1,3,2.5
0.10220440881763526,-0.7524889446789063,-8.665100900295627,1,3,2.5
0.10420841683366733,-0.7614700071120897,-8.685057195611243,1,3,2.5
0.1062124248496994,-0.7701923560087911,-8.702876975447616,1,3,2.5
0.10821643286573146,-0.7786555313610822,-8.718537508968879,1,3,2.5
0.11022044088176351,-0.7868590731610356,-8.732016065339621,1,3,2.5
0.11222444889779558,-0.7948025214007236,-8.743289913724013,1,3,2.5
0.11422845691382764,-0.8024854160722181,-8.752336323286698,1,3,2.5
0.11623246492985971,-0.8099072971675912,-8.759132563191784,1,3,2.5
0.11823647294589178,-0.8170677046789154,-8.763655902603716,1,3,2.5
0.12024048096192384,-0.8239661785982627,-8.765883610686771,1,3,2.5
0.1222444889779559,-0.830602258917705,-8.765792956605495,1,3,2.5
0.12424849699398796,-0.8369754856293151,-8.763361209523964,1,3,2.5
0.12625250501002003,-0.8430853987251647,-8.758565638606868,1,3,2.5
0.1282565130260521,-0.8489315381973261,-8.751383513018297,1,3,2.5
0.13026052104208416,-0.8545134440378719,-8.741792101922599,1,3,2.5
0.13226452905811623,-0.8598306562388734,-8.729768674484333,1,3,2.5
0.1342685370741483,-0.8648827147924038,-8.715290499867827,1,3,2.5
0.13627254509018036,-0.8696691596905343,-8.69833484723717,1,3,2.5
0.13827655310621242,-0.8741895309253378,-8.678878985757066,1,3,2.5
0.1402805611222445,-0.8784433684888863,-8.656900184591535,1,3,2.5
0.14228456913827653,-0.8824302123732517,-8.632375712905095,1,3,2.5
0.1442885771543086,-0.8861496025705067,-8.605282839862369,1,3,2.5
0.14629258517034066,-0.8896010790727229,-8.575598834627314,1,3,2.5
0.14829659318637273,-0.892784181871973,-8.543300966364413,1,3,2.5
0.1503006012024048,-0.895698450960329,-8.50836650423804,1,3,2.5
0.15230460921843686,-0.8983434263298626,-8.4707727174127,1,3,2.5
