x,y,y_dt,L,k,contrast
0.008016032064128256,0.32266892413613524,89.22293515573217,4,3,11.5
0.01002004008016032,0.3264123257738653,90.28252760689688,4,3,11.5
0.012024048096192383,0.3300350774110442,91.30923448992702,4,3,11.5
0.014028056112224447,0.33353585124552765,92.3027414363894,4,3,11.5
0.01603206412825651,0.33691331947517167,93.26273407785112,4,3,11.5
0.018036072144288574,0.34016615429783204,94.18889804587886,4,3,11.5
0.02004008016032064,0.34329302791136473,95.08091897203947,4,3,11.5
0.022044088176352703,0.3462926125136256,95.93848248789993,4,3,11.5
0.024048096192384766,0.3491635803024704,96.76127422502707,4,3,11.5
0.026052104208416832,0.3519046034757551,97.54897981498785,4,3,11.5
0.028056112224448895,0.3545125238361977,98.30302974773738,4,3,11.5
0.03006012024048096,0.3569879837120903,99.02226513211035,4,3,11.5
0.03206412825651302,0.3593319759441241,99.70549638446607,4,3,11.5
0.03406813627254509,0.3615446643225546,100.35226797059327,4,3,11.5
0.03607214428857715,0.3636262126376378,100.96212435628001,4,3,11.5
0.038076152304609215,0.3655767846796293,101.53461000731505,4,3,11.5
0.04008016032064128,0.36739654423878476,102.06926938948673,4,3,11.5
0.04208416833667334,0.3690856551053598,102.5656469685833,4,3,11.5
0.044088176352705406,0.3706415186112922,103.02562085112612,4,3,11.5
0.04609218436873747,0.3720622878315849,103.45040251108894,4,3,11.5
0.04809619238476953,0.37335228148667593,103.83600675982527,4,3,11.5
0.0501002004008016,0.3745112528029882,104.18231808423884,4,3,11.5
0.052104208416833664,0.3755389550069451,104.48922097123321,4,3,11.5
0.05410821643286573,0.37643514132496975,104.75659990771224,4,3,11.5
0.05611222444889779,0.3771995649834854,104.98433938057951,4,3,11.5
0.058116232464929855,0.3778319792089153,105.17232387673877,4,3,11.5
0.06012024048096192,0.3783314784101731,105.32097604071438,4,3,11.5
0.06212424849699398,0.37868821046464735,105.43810494909465,4,3,11.5
0.06412825651302605,0.3789124968300628,105.51529609480369,4,3,11.5
0.06613226452905811,0.3790043760778237,105.55258558047029,4,3,11.5
0.06813627254509018,0.3789638867793347,105.5500095087226,4,3,11.5
0.07014028056112225,0.37879106750599995,105.50760398218944,4,3,11.5
0.0721442885771543,0.378485956829224,105.42540510349906,4,3,11.5
0.07414829659318636,0.3780485933204113,105.30344897528005,4,3,11.5
0.07615230460921843,0.3774790155509662,105.14177170016072,4,3,11.5
0.0781563126252505,0.3767670346898619,104.94860323523619,4,3,11.5
0.08016032064128256,0.37591962092636,104.71871062151796,4,3,11.5
0.08216432865731463,0.374940680285062,104.4494336442823,4,3,11.5
0.08416833667334668,0.3738305808533532,104.14093841614849,4,3,11.5
0.08617234468937875,0.3725896907186192,103.79339104973559,4,3,11.5
0.08817635270541081,0.3712183779682452,103.40695765766287,4,3,11.5
0.09018036072144288,0.3697170106896166,102.98180435254943,4,3,11.5
0.09218436873747494,0.3680859569701187,102.51809724701457,4,3,11.5
0.09418837675350701,0.3663190270407101,102.02117548792756,4,3,11.5
0.09619238476953906,0.36441452202895425,101.49302653597955,4,3,11.5
0.09819639278557113,0.36238203420279164,100.92696070839352,4,3,11.5
0.1002004008016032,0.3602223480103175,100.32324072161865,4,3,11.5
0.10220440881763526,0.3579362478996272,99.682129292104,4,3,11.5
0.10420841683366733,0.35552451831881593,99.00388913629874,4,3,11.5
0.1062124248496994,0.352987943715979,98.28878297065187,4,3,11.5
0.10821643286573146,0.35032730853921173,97.53707351161287,4,3,11.5
0.11022044088176351,0.3475416654102085,96.75037841156515,4,3,11.5
0.11222444889779558,0.34461960981898176,95.93858993554483,4,3,11.5
0.11422845691382764,0.34157628183546296,95.09109209546672,4,3,11.5
0.11623246492985971,0.3384128503556669,94.20824210461855,4,3,11.5
0.11823647294589178,0.33513048427560843,93.29039717628775,4,3,11.5
0.12024048096192384,0.3317303524913022,92.3379145237623,4,3,11.5
0.1222444889779559,0.32821362389876324,91.35115136032962,4,3,11.5
0.12424849699398796,0.32458146739400623,90.33046489927762,4,3,11.5
0.12625250501002003,0.32083505187304606,89.27621235389356,4,3,11.5
0.1282565130260521,0.3169636537789031,88.19805762878079,4,3,11.5
0.13026052104208416,0.31297751381487987,87.08954606302285,4,3,11.5
0.13226452905811623,0.30888125336434136,85.94870178841269,4,3,11.5
0.1342685370741483,0.30467638766939975,84.77597141618635,4,3,11.5
0.13627254509018036,0.3003644319721672,83.57180155758009,4,3,11.5
0.13827655310621242,0.29594690151475583,82.33663882382994,4,3,11.5
0.1402805611222445,0.29142531153927786,81.0709298261724,4,3,11.5
0.14228456913827653,0.28680117728784554,79.77512117584338,4,3,11.5
0.1442885771543086,0.282069597717473,78.45466417718077,4,3,11.5
0.14629258517034066,0.2772316166726143,77.11053512182542,4,3,11.5
0.14829659318637273,0.2722961024806522,75.73776554291064,4,3,11.5
