x,y,y_dt,L,k
0.0,0.005161137346224773,0.04095800648210565,1,3
0.002004008016032064,-0.014012484883513233,-0.2300146240797308,1,3
0.004008016032064128,-0.03304194635004091,-0.4971353722967832,1,3
0.0060120240480961915,-0.051925132585585364,-0.7604328670840033,1,3
0.008016032064128256,-0.07065992912237329,-1.0199357373563516,1,3
0.01002004008016032,-0.08924422149263228,-1.2756726120287833,1,3
0.012024048096192383,-0.10767589522858938,-1.5276721200162615,1,3
0.014028056112224447,-0.12595283586247147,-1.7759628902337383,1,3
0.01603206412825651,-0.1440729289265056,-2.0205735515961716,1,3
0.018036072144288574,-0.16203405995291886,-2.2615327330185204,1,3
0.02004008016032064,-0.17983411447393854,-2.4988690634157464,1,3
0.022044088176352703,-0.19747097802179142,-2.732611171702796,1,3
0.024048096192384766,-0.2149425361287048,-2.9627876867946323,1,3
0.026052104208416832,-0.23224667432690568,-3.1894272376062185,1,3
0.028056112224448895,-0.2493812781486211,-3.4125584530524975,1,3
0.03006012024048096,-0.26634423312607813,-3.6322099620484356,1,3
0.03206412825651302,-0.28313342479150383,-3.8484103935089995,1,3
0.03406813627254509,-0.2997467386771254,-4.061188376349131,1,3
0.03607214428857715,-0.31618206031516977,-4.27057253948379,1,3
0.038076152304609215,-0.33243727523786415,-4.476591511827937,1,3
0.04008016032064128,-0.3485102689774356,-4.679273922296538,1,3
0.04208416833667334,-0.3643989270661108,-4.878648399804535,1,3
0.044088176352705406,-0.38010113503611764,-5.074743573266895,1,3
0.04609218436873747,-0.3956147784196825,-5.2675880715985635,1,3
0.04809619238476953,-0.4109377427490327,-5.457210523714523,1,3
0.0501002004008016,-0.4260679135563955,-5.643639558529699,1,3
0.052104208416833664,-0.44100317637399755,-5.8269038049590804,1,3
0.05410821643286573,-0.4557414167340662,-6.007031891917599,1,3
0.05611222444889779,-0.47028052016882854,-6.184052448320227,1,3
0.058116232464929855,-0.4846183722105116,-6.35799410308191,1,3
0.06012024048096192,-0.49875285839134237,-6.528885485117616,1,3
0.06212424849699398,-0.512681864243548,-6.696755223342295,1,3
0.06412825651302605,-0.5264032752993556,-6.8616319466709115,1,3
0.06613226452905811,-0.5399149770909921,-7.023544284018417,1,3
0.06813627254509018,-0.5532148551506848,-7.182520864299763,1,3
0.07014028056112225,-0.5663007950106609,-7.338590316429928,1,3
0.0721442885771543,-0.5791706822031467,-7.491781269323849,1,3
0.07414829659318636,-0.5918224022603702,-7.642122351896484,1,3
0.07615230460921843,-0.604253840714558,-7.7896421930628055,1,3
0.0781563126252505,-0.6164628830979373,-7.934369421737767,1,3
0.08016032064128256,-0.628447414942735,-8.076332666836304,1,3
0.08216432865731463,-0.6402053217811785,-8.21556055727341,1,3
0.08416833667334668,-0.6517344891454946,-8.352081721964012,1,3
0.08617234468937875,-0.6630328025679105,-8.485924789823077,1,3
0.08817635270541081,-0.6740981475806532,-8.61711838976557,1,3
0.09018036072144288,-0.6849284097159499,-8.745691150706437,1,3
0.09218436873747494,-0.6955214745060276,-8.87167170156064,1,3
0.09418837675350701,-0.7058752274831133,-8.995088671243138,1,3
0.09619238476953906,-0.7159875541794343,-9.115970688668892,1,3
0.09819639278557113,-0.7258563401272173,-9.234346382752841,1,3
0.1002004008016032,-0.7354794708586898,-9.350244382409972,1,3
0.10220440881763526,-0.7448548319060786,-9.46369331655522,1,3
0.10420841683366733,-0.7539803088016108,-9.574721814103544,1,3
0.1062124248496994,-0.7628537870775138,-9.683358503969908,1,3
0.10821643286573146,-0.7714731522660141,-9.789632015069277,1,3
0.11022044088176351,-0.7798362898993392,-9.893570976316582,1,3
0.11222444889779558,-0.7879410855097161,-9.995204016626797,1,3
0.11422845691382764,-0.7957854246293719,-10.094559764914884,1,3
0.11623246492985971,-0.8033671927905334,-10.191666850095798,1,3
0.11823647294589178,-0.8106842755254281,-10.286553901084497,1,3
0.12024048096192384,-0.8177345583662827,-10.379249546795927,1,3
0.1222444889779559,-0.8245159268453244,-10.469782416145058,1,3
0.12424849699398796,-0.8310262664947805,-10.558181138046852,1,3
0.12625250501002003,-0.8372634628468779,-10.64447434141623,1,3
0.1282565130260521,-0.8432254014338435,-10.728690655168208,1,3
0.13026052104208416,-0.8489099677879046,-10.810858708217694,1,3
0.13226452905811623,-0.8543150474412884,-10.89100712947966,1,3
0.1342685370741483,-0.8594385259262217,-10.969164547869074,1,3
0.13627254509018036,-0.8642782887749315,-11.045359592300883,1,3
0.13827655310621242,-0.8688322215196453,-11.119620891690056,1,3
0.1402805611222445,-0.8730982096925898,-11.191977074951527,1,3
0.14228456913827653,-0.8770741388259922,-11.26245677100027,1,3
0.1442885771543086,-0.8807578944520796,-11.33108860875124,1,3
0.14629258517034066,-0.8841473621030791,-11.397901217119399,1,3
0.14829659318637273,-0.8872404273112175,-11.4629232250197,1,3
0.1503006012024048,-0.8900349756087225,-11.526183261367098,1,3
0.15230460921843686,-0.8925288925278204,-11.587709955076562,1,3
0.15430861723446893,-0.894720063600739,-11.647531935063029,1,3
0.156312625250501,-0.8966063743597051,-11.705677830241466,1,3
0.15831663326653306,-0.8981857103369454,-11.762176269526837,1,3
0.16032064128256512,-0.8994559570646873,-11.817055881834097,1,3
0.1623246492985972,-0.9004150000751581,-11.870345296078193,1,3
0.16432865731462926,-0.9010607249005843,-11.922073141174097,1,3
0.16633266533066132,-0.9013910170731935,-11.97226804603676,1,3
0.16833667334669336,-0.9014037621252126,-12.020958639581124,1,3
0.17034068136272543,-0.9010968455888687,-12.068173550722157,1,3
