x,y,y_dt,L,k
0.0,-1.5474784508908936e-06,0.00010774239684875671,2,3
0.002004008016032064,-9.077842411476325e-07,6.479670751101712e-05,2,3
0.004008016032064128,-3.887587141764144e-07,2.9718422810354263e-05,2,3
0.0060120240480961915,1.8972999403167397e-08,1.9143139177797396e-06,2,3
0.008016032064128256,3.2478576897152274e-07,-1.9208847995695012e-05,2,3
0.01002004008016032,5.380544639090589e-07,-3.42442917590584e-05,2,3
0.012024048096192383,6.681539535961854e-07,-4.378524620129898e-05,2,3
0.014028056112224447,7.244591074133099e-07,-4.8424940151405175e-05,2,3
0.01603206412825651,7.163447947408419e-07,-4.875660243836555e-05,2,3
0.018036072144288574,6.531858849591892e-07,-4.537346189116854e-05,2,3
0.02004008016032064,5.443572474487607e-07,-3.886874733880267e-05,2,3
0.022044088176352703,3.9923375158996433e-07,-2.983568761025637e-05,2,3
0.024048096192384766,2.2719026676320932e-07,-1.886751153451819e-05,2,3
0.026052104208416832,3.760166234890363e-08,-6.557447940576573e-06,2,3
0.028056112224448895,-1.6015719227254387e-07,6.50127434257996e-06,2,3
0.03006012024048096,-3.5671142772072515e-07,1.9715426485962963e-05,2,3
0.03206412825651302,-5.426861746152311e-07,3.24917796605839e-05,2,3
0.03406813627254509,-7.087065635756536e-07,4.423710503745431e-05,2,3
0.03607214428857715,-8.453977252215836e-07,5.435817378758567e-05,2,3
0.038076152304609215,-9.433847901726135e-07,6.226175708198957e-05,2,3
0.04008016032064128,-9.93292889048334e-07,6.735462609167744e-05,2,3
0.04208416833667334,-9.857471524683373e-07,6.904355198766083e-05,2,3
0.044088176352705406,-9.113727110522143e-07,6.673530594095127e-05,2,3
0.04609218436873747,-7.607946954195564e-07,5.9836659122560243e-05,2,3
0.04809619238476953,-5.246382361899561e-07,4.775438270349927e-05,2,3
0.0501002004008016,-1.935284639830036e-07,2.9895247854779863e-05,2,3
0.052104208416833664,2.419094905817095e-07,5.666025747413502e-06,2,3
0.05410821643286573,7.910504968845908e-07,-2.5526512447588252e-05,2,3
0.05611222444889779,1.463269424306048e-06,-6.427559555921382e-05,2,3
0.058116232464929855,2.2679411422264935e-06,-0.00011117445241645195,2,3
0.06012024048096192,3.214440520026331e-06,-0.0001668163118482908,2,3
0.06212424849699398,4.312142427085971e-06,-0.00023179440268371904,2,3
0.06412825651302605,5.901761676791598e-07,3.2518264616149165e-05,2,3
0.06613226452905811,-3.2802105019538356e-06,0.0003089034897658532,2,3
0.06813627254509018,-6.205571842980678e-06,0.0005240426129727326,2,3
0.07014028056112225,-8.337784471828874e-06,0.0006894136736248569,2,3
0.0721442885771543,-9.828725004925952e-06,0.0008164947111102978,2,3
0.07414829659318636,-1.0830270058699463e-05,0.0009167637648171285,2,3
0.07615230460921843,-1.1494296249576916e-05,0.0010016988741334196,2,3
0.0781563126252505,-1.1972680193985846e-05,0.001082778078447243,2,3
0.08016032064128256,-1.2417298508353783e-05,0.0011714794171466705,2,3
0.08216432865731463,-1.2980027809108258e-05,0.001279280929619774,2,3
0.08416833667334668,-1.3812744712676784e-05,0.001417660655254623,2,3
0.08617234468937875,-1.5067325835486918e-05,0.0015980966334392928,2,3
0.08817635270541081,-1.6895647793966177e-05,0.0018320669035618536,2,3
0.09018036072144288,-1.9449587204542074e-05,0.002131049505010375,2,3
0.09218436873747494,-2.2881020683642157e-05,0.002506522477172932,2,3
0.09418837675350701,-2.734182484769394e-05,0.002969963859437593,2,3
0.09619238476953906,-3.298387631312495e-05,0.00353285169119243,2,3
0.09819639278557113,-3.995905169636273e-05,0.004206664011825518,2,3
0.1002004008016032,-4.841922761383482e-05,0.005002878860724927,2,3
0.10220440881763526,-5.8516280681968736e-05,0.0059329742772787275,2,3
0.10420841683366733,-7.040208751719201e-05,0.007008428300874994,2,3
0.1062124248496994,-8.422852473593216e-05,0.008240718970901794,2,3
0.10821643286573146,-0.00010014746895461673,0.009641324326747204,2,3
0.11022044088176351,-0.00011831079678967312,0.01122172240779928,2,3
0.11222444889779558,-0.0001388703848575291,0.01299339125344612,2,3
0.11422845691382764,-0.00016197810977461205,0.014967808903075778,2,3
0.11623246492985971,-0.00018778584815734958,0.017156453396076334,2,3
0.11823647294589178,-0.00021644547662216912,0.019570802771835857,2,3
0.12024048096192384,-0.00024810887178549826,0.02222233506974241,2,3
0.1222444889779559,-0.0002829279102637643,0.02512252832918406,2,3
0.12424849699398796,-0.00032105446867339516,0.0282828605895489,2,3
0.12625250501002003,-0.0003499531466483763,0.030771638874966947,2,3
0.1282565130260521,-0.00037959646264825586,0.033294149847395475,2,3
0.13026052104208416,-0.00041829254827992365,0.03643835116258202,2,3
0.13226452905811623,-0.00046556324598508565,0.04014432573413555,2,3
0.1342685370741483,-0.0005209303982054462,0.04435215647566495,2,3
0.13627254509018036,-0.0005839158473827108,0.04900192630077916,2,3
0.13827655310621242,-0.0006540414359585843,0.05403371812308707,2,3
0.1402805611222445,-0.0007308290063747724,0.05938761485619766,2,3
0.14228456913827653,-0.0008138004010729784,0.06500369941371972,2,3
0.1442885771543086,-0.00090247746249491,0.07082205470926237,2,3
0.14629258517034066,-0.0009963820330822714,0.0767827636564344,2,3
0.14829659318637273,-0.0010950359552767673,0.08282590916884477,2,3
0.1503006012024048,-0.0011979610715201032,0.08889157416010243,2,3
0.15230460921843686,-0.0013046792242539843,0.09491984154381625,2,3
0.15430861723446893,-0.0014147122559201154,0.10085079423359516,2,3
0.156312625250501,-0.001527582008960202,0.10662451514304815,2,3
0.15831663326653306,-0.0016428103258159488,0.11218108718578405,2,3
0.16032064128256512,-0.0017599190489290615,0.11746059327541186,2,3
0.1623246492985972,-0.0018784300207412444,0.12240311632554042,2,3
0.16432865731462926,-0.0019978650836942036,0.1269487392497787,2,3
0.16633266533066132,-0.002117746080229644,0.13103754496173567,2,3
0.16833667334669336,-0.0022375948527892683,0.13460961637502014,2,3
0.17034068136272543,-0.002356933243814786,0.13760503640324115,2,3
0.1723446893787575,-0.0024752830957478996,0.13996388796000755,2,3
0.17434869739478956,-0.002592166251030315,0.14162625395892825,2,3
0.17635270541082163,-0.002707104552103737,0.14253221731361226,2,3
0.1783567134268537,-0.0028196198414098704,0.1426218609376684,2,3
0.18036072144288576,-0.0029292339613904215,0.1418352677447057,2,3
0.18236472945891782,-0.0030354687544870943,0.14011252064833302,2,3
0.1843687374749499,-0.003137846063141594,0.13739370256215924,2,3
0.18637274549098196,-0.003235887729795626,0.1336188963997933,2,3
0.18837675350701402,-0.0033359337410070887,0.1294222363816027,2,3
0.1903807615230461,-0.003429566064756311,0.1245637025651641,2,3
0.19238476953907813,-0.003504633128168993,0.11809213942738903,2,3
