x,y,y_dt,L,k,contrast
0.08817635270541081,-0.6927693011029075,-16.442504452041028,2,3,2.5
0.09018036072144288,-0.6899673794317885,-16.375657838768397,2,3,2.5
0.09218436873747494,-0.686906575229639,-16.302612006837457,2,3,2.5
0.09418837675350701,-0.6835982269202209,-16.223712273379146,2,3,2.5
0.09619238476953906,-0.6800502780516775,-16.139184278302583,2,3,2.5
0.09819639278557113,-0.67625039215998,-16.048632923953193,2,3,2.5
0.1002004008016032,-0.6722014109899637,-15.952128711543356,2,3,2.5
0.10220440881763526,-0.6679061762864644,-15.84974214228544,2,3,2.5
0.10420841683366733,-0.6633675297943172,-15.741543717391593,2,3,2.5
0.1062124248496994,-0.6585883132583578,-15.627603938074316,2,3,2.5
0.10821643286573146,-0.6535713684234217,-15.507993305545774,2,3,2.5
0.11022044088176351,-0.6483195370343441,-15.382782321018272,2,3,2.5
0.11222444889779558,-0.6428356608359607,-15.25204148570424,2,3,2.5
0.11422845691382764,-0.6371225815731071,-15.115841300815834,2,3,2.5
0.11623246492985971,-0.6311831409906183,-14.974252267565465,2,3,2.5
0.11823647294589178,-0.6250201808333302,-14.827344887165378,2,3,2.5
0.12024048096192384,-0.6186365428460782,-14.675189660827971,2,3,2.5
0.1222444889779559,-0.6120350687736976,-14.517857089765453,2,3,2.5
0.12424849699398796,-0.605218600361024,-14.355417675190118,2,3,2.5
0.12625250501002003,-0.5981899793528929,-14.187941918314408,2,3,2.5
0.1282565130260521,-0.5909520474941397,-14.015500320350505,2,3,2.5
0.13026052104208416,-0.5835076465295997,-13.83816338251075,2,3,2.5
0.13226452905811623,-0.5758596182041087,-13.656001606007486,2,3,2.5
0.1342685370741483,-0.568010804262502,-13.469085492053,2,3,2.5
0.13627254509018036,-0.559964046449615,-13.277485541859562,2,3,2.5
0.13827655310621242,-0.5517221865102834,-13.081272256639487,2,3,2.5
0.1402805611222445,-0.5432880661893424,-12.88051613760517,2,3,2.5
0.14228456913827653,-0.5346645272316276,-12.675287685968836,2,3,2.5
0.1442885771543086,-0.5258544113819745,-12.46565740294276,2,3,2.5
0.14629258517034066,-0.5168605603852185,-12.251695789739312,2,3,2.5
0.14829659318637273,-0.5076858159861952,-12.033473347570801,2,3,2.5
0.1503006012024048,-0.4983330199297399,-11.811060577649506,2,3,2.5
0.15230460921843686,-0.4888050139606881,-11.58452798118773,2,3,2.5
0.15430861723446893,-0.47910463982387524,-11.353946059397824,2,3,2.5
0.156312625250501,-0.46923473926413706,-11.119385313492064,2,3,2.5
0.15831663326653306,-0.45919815402630865,-10.880916244682737,2,3,2.5
0.16032064128256512,-0.44899772585522574,-10.638609354182133,2,3,2.5
0.1623246492985972,-0.43863629649572367,-10.392535143202679,2,3,2.5
0.16432865731462926,-0.42811670769263804,-10.142764112956591,2,3,2.5
0.16633266533066132,-0.4174418011908042,-9.889366764656156,2,3,2.5
0.16833667334669336,-0.40661441873505777,-9.632413599513743,2,3,2.5
0.17034068136272543,-0.3956374020702339,-9.371975118741638,2,3,2.5
0.1723446893787575,-0.38451359294116844,-9.108121823552086,2,3,2.5
0.17434869739478956,-0.37324583309269654,-8.84092421515749,2,3,2.5
0.17635270541082163,-0.36183696426965384,-8.57045279477007,2,3,2.5
0.1783567134268537,-0.3502976143644201,-8.29721398535148,2,3,2.5
0.18036072144288576,-0.3386315217311875,-8.020968115813185,2,3,2.5
0.18236472945891782,-0.32684242603605923,-7.741749052850018,2,3,2.5
0.1843687374749499,-0.31493499364789784,-7.4596700736544985,2,3,2.5
0.18637274549098196,-0.3029138909355663,-7.174844455419011,2,3,2.5
0.18837675350701402,-0.2907837842679271,-6.887385475336089,2,3,2.5
0.1903807615230461,-0.2785493400138431,-6.59740641059817,2,3,2.5
0.19238476953907813,-0.2662152245421773,-6.305020538397699,2,3,2.5
0.1943887775551102,-0.2537861042217919,-6.0103411359271295,2,3,2.5
0.19639278557114226,-0.24126664542154994,-5.7134814803789595,2,3,2.5
0.19839679358717432,-0.22866151451031416,-5.414554848945571,2,3,2.5
0.2004008016032064,-0.21597537785694723,-5.113674518819504,2,3,2.5
0.20240480961923846,-0.20321290183031196,-4.810953767193141,2,3,2.5
0.20440881763527052,-0.19037875279927102,-4.5065058712590265,2,3,2.5
0.2064128256513026,-0.1774775971326872,-4.200444108209545,2,3,2.5
0.20841683366733466,-0.16451410119942322,-3.8928817552371733,2,3,2.5
0.21042084168336672,-0.15149293136834185,-3.5839320895343816,2,3,2.5
0.2124248496993988,-0.13841875400830583,-3.273708388293609,2,3,2.5
0.21442885771543085,-0.1252962354881778,-2.962323928707349,2,3,2.5
0.21643286573146292,-0.11213004217682065,-2.6498919879680356,2,3,2.5
0.21843687374749496,-0.09892484044309723,-2.336525843268129,2,3,2.5
0.22044088176352702,-0.0856852966558699,-2.0223387718000763,2,3,2.5
0.2224448897795591,-0.0724160771840016,-1.7074440507563433,2,3,2.5
0.22444889779559116,-0.059121848396355016,-1.3919549573294052,2,3,2.5
0.22645290581162322,-0.045807276661792996,-1.0759847687117041,2,3,2.5
0.2284569138276553,-0.03247702834917819,-0.7596467620956864,2,3,2.5
0.23046092184368736,-0.01913576982737338,-0.4430542146738292,2,3,2.5
0.23246492985971942,-0.005788167465241283,-0.12632040363858166,2,3,2.5
0.2344689378757515,0.007561112368355355,0.1904413938175914,2,3,2.5
0.23647294589178355,0.02090740330455376,0.5071179005022366,2,3,2.5
0.23847695390781562,0.034246038974491244,0.823595839222901,2,3,2.5
0.24048096192384769,0.04757235300930503,1.1397619327871178,2,3,2.5
0.24248496993987975,0.06088167904013239,1.4555029040024312,2,3,2.5
0.2444889779559118,0.07416935069811043,1.7707054756763823,2,3,2.5
0.24649298597194386,0.08743070161437674,2.085256370616518,2,3,2.5
0.24849699398797592,0.10066106542006838,2.3990423116303763,2,3,2.5
0.250501002004008,0.11385577574632268,2.7119500215255057,2,3,2.5
0.25250501002004005,0.12701016622427683,3.0238662231094366,2,3,2.5
0.2545090180360721,0.14011957048506812,3.3346776391897386,2,3,2.5
0.2565130260521042,0.1531793221598338,3.644270992573918,2,3,2.5
0.25851703406813625,0.16618475487971116,3.9525330060695216,2,3,2.5
0.2605210420841683,0.17913192271311323,4.259493374019344,2,3,2.5
0.2625250501002004,0.19201646727277422,4.565370505609019,2,3,2.5
