x,y,y_dt,contrast
0.81563126252505,0.1174258114131238,0.1174258114131238,2.5
0.8176352705410821,0.10423573289667312,0.10423573289667312,2.5
0.8196392785571142,0.09100847134163222,0.09100847134163222,2.5
0.8216432865731462,0.07774874518536597,0.07774874518536597,2.5
0.8236472945891783,0.0644612844460326,0.0644612844460326,2.5
0.8256513026052104,0.05115082903528928,0.05115082903528928,2.5
0.8276553106212424,0.03782212706746724,0.03782212706746724,2.5
0.8296593186372745,0.024479933165821414,0.024479933165821414,2.5
0.8316633266533066,0.011129006766458194,0.011129006766458194,2.5
0.8336673346693386,-0.0022258895794537623,-0.0022258895794537623,2.5
0.8356713426853707,-0.015579991904583878,-0.015579991904583878,2.5
0.8376753507014028,-0.02892853652484518,-0.02892853652484518,2.5
0.8396793587174348,-0.04226676173869881,-0.04226676173869881,2.5
0.8416833667334669,-0.05558990952575128,-0.05558990952575128,2.5
0.843687374749499,-0.06889322724403862,-0.06889322724403862,2.5
0.845691382765531,-0.08217196932539193,-0.08217196932539193,2.5
0.8476953907815631,-0.09542139896827953,-0.09542139896827953,2.5
0.8496993987975952,-0.10863678982752188,-0.10863678982752188,2.5
0.8517034068136272,-0.12181342770027657,-0.12181342770027657,2.5
0.8537074148296593,-0.13494661220769177,-0.13494661220769177,2.5
0.8557114228456913,-0.1480316584716284,-0.1480316584716284,2.5
0.8577154308617234,-0.161063898785853,-0.161063898785853,2.5
0.8597194388777555,-0.17403868428110522,-0.17403868428110522,2.5
0.8617234468937875,-0.18695138658344468,-0.18695138658344468,2.5
0.8637274549098196,-0.1997973994652884,-0.1997973994652884,2.5
0.8657314629258517,-0.21257214048854678,-0.21257214048854678,2.5
0.8677354709418837,-0.22527105263927422,-0.22527105263927422,2.5
0.8697394789579158,-0.2378896059532498,-0.2378896059532498,2.5
0.8717434869739479,-0.2504232991319093,-0.2504232991319093,2.5
0.8737474949899798,-0.26286766114805066,-0.26286766114805066,2.5
0.8757515030060119,-0.2752182528407444,-0.2752182528407444,2.5
0.877755511022044,-0.2874706684988698,-0.2874706684988698,2.5
0.879759519038076,-0.299620537432726,-0.299620537432726,2.5
0.8817635270541081,-0.3116635255331464,-0.3116635255331464,2.5
0.8837675350701402,-0.3235953368175649,-0.3235953368175649,2.5
0.8857715430861722,-0.33541171496248184,-0.33541171496248184,2.5
0.8877755511022043,-0.34710844482178227,-0.34710844482178227,2.5
0.8897795591182364,-0.3586813539303656,-0.3586813539303656,2.5
0.8917835671342684,-0.37012631399255025,-0.37012631399255025,2.5
0.8937875751503005,-0.38143924235472193,-0.38143924235472193,2.5
0.8957915831663326,-0.39261610346170034,-0.39261610346170034,2.5
0.8977955911823646,-0.4036529102963052,-0.4036529102963052,2.5
