L,order,contrast,condest,L2-u1-T,L-infty-L2-error-u,L-infty-L2-error-ut,L2-L2-error-u_t,L2-u1-0,H1-u1-0,L2-error-u_t-at-0,H1-dt-at-t-0,bestapprox-L2-u1-T,bestapprox-L-infty-L2-error-u,bestapprox-L-infty-L2-error-ut,bestapprox-L2-L2-error-u_t,bestapprox-L2-u1-0,bestapprox-H1-u1-0,bestapprox-L2-error-u_t-at-0,bestapprox-H1-dt-at-t-0
1,2,2.5,294.11473453779644,1.0470866768392837,0.01247447465385,1.464177609640877,0.16764786166334794,0.008659515714785612,0.4521240806354492,0.12389639343280479,0.576020474068254,0.11340089427690529,0.011218276331928382,1.3886908944501004,0.14832715692695875,0.0110507516415357,0.5184740664385838,0.11865800298144395,0.6371320694200278
2,2,2.5,957680.3179702017,0.6045614445650764,0.021097469335049465,0.9946703541440937,0.13412054812008975,0.005144911494068282,0.2495160519789211,0.09255466385059616,0.34207071582951726,0.02685485492360495,0.001903886713773224,0.35326947656552204,0.03628197720289561,0.001903886713773224,0.16367956780085088,0.029257959486557,0.19293752728740787
3,2,2.5,138167620.61407652,0.324417249619725,0.01889025850125984,0.6929281057289697,0.09108332233299883,0.0019701479724849097,0.12820623670522713,0.053339594493325926,0.18154583119855305,0.003690545007963854,0.0003152268383997376,0.08192763628034924,0.008830655106338382,0.0003051788765763995,0.0423825144575115,0.007139696503935943,0.04952221096144744
4,2,2.5,18292616132.457012,0.19361774170973647,0.014387650483286281,0.8360883146644011,0.07405982677795937,0.0005695696797223014,0.06233052904344919,0.02659757675488738,0.08892810579833657,0.0005453112530784882,4.304802792996701e-05,0.018365569166794573,0.0021638840639774666,4.2141703144056836e-05,0.010171308088795473,0.0017556372450020562,0.011926945333797529
1,3,2.5,355.38009497295593,0.7234906210250068,0.012106099780454313,0.6076075321525375,0.08398812125460056,0.006402933677652453,0.3070717298970151,0.09778656409420504,0.40485829399122014,0.06293693076993502,0.005365346704734165,0.20429502115560394,0.042034675788298566,0.004986911339482162,0.2234736125666231,0.062246755025230624,0.2857203675918537
2,3,2.5,383576551.8171648,0.43660893034709586,0.0071771400533166135,0.22967808922625355,0.03737987264932229,0.000583556201301776,0.026170653647023208,0.03326925739734723,0.059439911044370436,0.0021934852850437154,0.00016313989911152124,0.021427081325355674,0.0017290640811292786,0.00015976586884026538,0.022221650894475233,0.011542996091835412,0.03376464698631065
3,3,2.5,25537847015905.56,0.20031311337857727,0.0008777809445002446,0.13088490457131885,0.009824810568776156,8.755284612368608e-05,0.010555506727075814,0.009227986577850416,0.01978349330492623,0.0002752197956482258,9.648274524826079e-06,0.002761561742445382,0.00018972901289103028,9.598572135520828e-06,0.002819985491607121,0.002892161361294,0.005712146852901121
4,3,2.5,2.8845897393456523e+20,0.0681114206654522,0.0015232572045400061,0.08439508798855934,0.009112109685714909,1.4735134364014474e-05,0.0034097081894631895,0.003921088155006582,0.007330796344469771,1.5253183895100902e-05,5.937671688549971e-07,0.0003478202691510123,2.283881310414321e-05,5.937671688549971e-07,0.000352854903750095,0.0007255844998599159,0.001078439403610011
