L,order,contrast,condest,L2-u1-T,L2-u1-T-rel,L-infty-L2-error-u,L-infty-L2-error-ut,L2-L2-error-u_t,L2-u1-0,H1-u1-0,L2-error-u_t-at-0,H1-dt-at-t-0,bestapprox-L2-u1-T,bestapprox-L2-u1-T-rel,bestapprox-L-infty-L2-error-u,bestapprox-L-infty-L2-error-ut,bestapprox-L2-L2-error-u_t,bestapprox-L2-u1-0,bestapprox-H1-u1-0,bestapprox-L2-error-u_t-at-0,bestapprox-H1-dt-at-t-0
3,3,1.0,476531137075.5082,9.741038480817558e-05,1194887374563.4934,0.00023792434881987192,0.00891131500264616,0.00148117746990695,1.307881473106866e-05,0.0028892267614916787,0.0031323683938280626,0.006021595155319741,2.913554554707711e-07,3573920336.4999084,1.1174180367010913e-05,0.001259352762331328,0.00020832055495408096,9.59754460827408e-06,0.002820263951441923,0.0011046246900664092,0.003924888641508332
3,3,1.5,35222722147.56834,0.000705617500859379,0.0020542252329733028,0.0009969469596195959,0.058043450218744456,0.011280164935920189,2.5241756189703043e-05,0.0028882451780436634,0.0074514838795528395,0.010339729057596503,3.623295466265766e-05,0.00010548299842699362,5.068959816773996e-05,0.0068906629592038375,0.0011982961872342797,1.272842211700227e-05,0.0028180020351107993,0.005521637706820061,0.00833963974193086
3,3,2.0,8813714780.47411,0.001874947557220913,0.0039662076918772346,0.0026838065467371377,0.16650501608934698,0.03879729396054392,4.405255245192633e-05,0.0033853102191303626,0.018687520629089006,0.022072830848219368,0.00015976974143192202,0.000337972107516319,0.00015976974145521744,0.020816883806556028,0.003696806270832488,2.814951261291136e-05,0.0028166708654568315,0.017141369228515474,0.019958040093972305
3,3,2.5,3589063899.564058,0.00955459867401049,0.029075633440855755,0.01028350249667804,0.4141601590117057,0.14420448113113077,8.435872678466795e-05,0.004737130936213404,0.04341374047201941,0.048150871408232813,0.00027750340214186724,0.0008444715968253822,0.00039724586812176773,0.04881238727757365,0.009208154999396347,6.376565256988121e-05,0.0028344044419110134,0.04088644708893195,0.043720851530842965
3,3,3.0,2450420098.3661513,0.016849797124038845,63435393796481.98,0.02863532504411941,1.3141787278361967,0.41910925185976994,0.0002730469681526618,0.023398727692280404,0.09839925662781379,0.1217979843200942,7.407407893387835e-05,278870916527.4476,0.0009023766523823432,0.10199843715428164,0.02144536107984861,0.00012676079287070823,0.002928151220518459,0.08237280216797017,0.08530095338848863
3,3,3.5,2279172196.902222,0.0294559946727301,0.08919608113709832,0.04032717274005339,2.6639464589506736,0.6931703602348157,0.00039783114291201037,0.030725392093522926,0.1633361209983208,0.19406151309184372,0.0011871262453072404,0.0035947524459064364,0.0016449275224308924,0.18851277265236424,0.040868998482362515,0.00022489958435855967,0.003214393665732308,0.147409374455662,0.1506237681213943
3,3,4.0,2246798299.8459105,0.07050240294966399,0.1491386635310776,0.07653770411695492,3.514398406484173,1.514049889906749,0.000637267404021309,0.04150411260700478,0.27448006171090616,0.3159841743179109,0.002975992208816841,0.006295324444738782,0.002975992208831941,0.293188190991554,0.07641589447936387,0.00036506380731466406,0.003844067529910886,0.24142387319620087,0.24526794072611177
3,3,4.5,1827621566.5026722,0.14626959276908202,0.43355336442532477,0.20732038274308942,10.30817541508381,4.302751939710714,0.0011360188150156573,0.08878084703508739,0.41686158368865966,0.505642430723747,0.003661721336197418,0.010853599677430412,0.005210906814311242,0.47089947355861184,0.13870812856213735,0.0005519326617427762,0.004922945493143811,0.36883529951544136,0.3737582450085852
