x,y,y_dt,contrast
0.0,-1.298934084353238e-16,-3.0605413326761463e-15,2.5
0.002004008016032064,-0.013354565502006937,-0.3146595365474159,2.5
0.004008016032064128,-0.026704367154702643,-0.6292068275398396,2.5
0.0060120240480961915,-0.0400446428081377,-0.9435296674625482,2.5
0.008016032064128256,-0.05337063371048574,-1.2575159308672066,2.5
0.01002004008016032,-0.0666775862055836,-1.571053612369216,2.5
0.012024048096192383,-0.07996075342866366,-1.8840308666024648,2.5
0.014028056112224447,-0.09321539699965357,-2.1963360481167635,2.5
0.01603206412825651,-0.10643678871345919,-2.5078577512041993,2.5
0.018036072144288574,-0.11962021222660811,-2.8184848496397374,2.5
0.02004008016032064,-0.13276096473967167,-3.128106536322354,2.5
0.022044088176352703,-0.14585435867484572,-3.4366123628021046,2.5
0.024048096192384766,-0.15889572334811136,-3.7438922786794815,2.5
0.026052104208416832,-0.1718804066353594,-4.049836670862547,2.5
0.028056112224448895,-0.18480377663190353,-4.354336402668291,2.5
0.03006012024048096,-0.19766122330477442,-4.6572828527538945,2.5
0.03206412825651302,-0.21044816013721196,-4.958567953864164,2.5
0.03406813627254509,-0.22316002576477467,-5.258084231381452,2.5
0.03607214428857715,-0.23579228560246776,-5.555724841663958,2.5
0.038076152304609215,-0.24834043346232823,-5.851383610159179,2.5
0.04008016032064128,-0.26079999316087005,-6.144955069278449,2.5
0.04208416833667334,-0.27316652011583653,-6.436334496019521,2.5
0.044088176352705406,-0.2854356029316692,-6.725417949323307,2.5
0.04609218436873747,-0.297602864973149,-7.012102307151919,2.5
0.04809619238476953,-0.30966396592662754,-7.296285303274317,2.5
0.0501002004008016,-0.3216146033483111,-7.577865563746891,2.5
0.052104208416833664,-0.33345051419902694,-7.8567426430755365,2.5
0.05410821643286573,-0.34516747636494166,-8.132817060046742,2.5
0.05611222444889779,-0.35676131016367196,-8.405990333214485,2.5
0.058116232464929855,-0.3682278798352684,-8.676165016030705,2.5
0.06012024048096192,-0.3795630950175214,-8.943244731606397,2.5
0.06212424849699398,-0.39076291220508225,-9.207134207091322,2.5
0.06412825651302605,-0.4018233361918633,-9.46773930765977,2.5
0.06613226452905811,-0.41274042149620854,-9.724967070090353,2.5
0.06813627254509018,-0.4235102737683324,-9.978725735927991,2.5
0.07014028056112225,-0.43412905117951056,-10.228924784215959,2.5
0.0721442885771543,-0.44459296579254287,-10.47547496378666,2.5
0.07414829659318636,-0.45489828491298767,-10.71828832509932,2.5
0.07615230460921843,-0.4650413324206896,-10.957278251613385,2.5
0.0781563126252505,-0.47501849008112973,-11.19235949068648,2.5
0.08016032064128256,-0.4848261988361232,-11.423448183985748,2.5
0.08216432865731463,-0.4944609600734093,-11.650461897401872,2.5
0.08416833667334668,-0.5039193368746784,-11.873319650455006,2.5
0.08617234468937875,-0.5131979552415924,-12.091941945182208,2.5
0.08817635270541081,-0.5222935052993586,-12.306250794495982,2.5
0.09018036072144288,-0.5312027424774308,-12.51616975000389,2.5
0.09218436873747494,-0.5399224886669152,-12.721623929279277,2.5
0.09418837675350701,-0.5484496333542663,-12.922540042573376,2.5
0.09619238476953906,-0.5567811347308727,-13.118846418959274,2.5
0.09819639278557113,-0.5649140207781319,-13.310473031898418,2.5
0.1002004008016032,-0.5728453903276313,-13.497351524220516,2.5
0.10220440881763526,-0.5805724140960548,-13.679415232507964,2.5
0.10420841683366733,-0.5880923356944463,-13.856599210876048,2.5
0.1062124248496994,-0.5954024726114711,-14.028840254140505,2.5
0.10821643286573146,-0.6025002171703226,-14.196076920364092,2.5
0.11022044088176351,-0.609383037458935,-14.358249552774216,2.5
0.11222444889779558,-0.6160484782331677,-14.515300301043723,2.5
0.11422845691382764,-0.6224941617926427,-14.667173141927307,2.5
0.11623246492985971,-0.6287177888289186,-14.813813899246162,2.5
0.11823647294589178,-0.634717139245702,-14.955170263213743,2.5
0.12024048096192384,-0.6404900729508011,-15.091191809095745,2.5
0.1222444889779559,-0.6460345306195412,-15.221830015197648,2.5
0.12424849699398796,-0.6513485344293684,-15.347038280173408,2.5
0.12625250501002003,-0.6564301887653794,-15.46677193964912,2.5
0.1282565130260521,-0.6612776808965268,-15.580988282155722,2.5
0.13026052104208416,-0.6658892816222575,-15.689646564365058,2.5
0.13226452905811623,-0.670263345889354,-15.792708025623861,2.5
0.1342685370741483,-0.6743983133787599,-15.890135901780486,2.5
0.13627254509018036,-0.6782927090621765,-15.981895438299437,2.5
0.13827655310621242,-0.6819451437282371,-16.06795390265903,2.5
0.1402805611222445,-0.6853543144780664,-16.14828059602776,2.5
0.14228456913827653,-0.688519005190052,-16.222846864215196,2.5
0.1442885771543086,-0.6914380869536604,-16.291626107893542,2.5
0.14629258517034066,-0.6941105184721417,-16.354593792086163,2.5
0.14829659318637273,-0.6965353464339824,-16.4117274549197,2.5
0.1503006012024048,-0.6987117058529715,-16.463006715636702,2.5
0.15230460921843686,-0.700638820376758,-16.508413281865856,2.5
0.15430861723446893,-0.7023160025637928,-16.547930956147255,2.5
0.156312625250501,-0.7037426541285527,-16.581545641710374,2.5
0.15831663326653306,-0.7049182661549616,-16.609245347502657,2.5
0.16032064128256512,-0.705842419277931,-16.631020192467005,2.5
0.1623246492985972,-0.7065147838329565,-16.64686240906652,2.5
0.16432865731462926,-0.7069351199737157,-16.656766346055377,2.5
0.16633266533066132,-0.7071032777576263,-16.660728470494707,2.5
0.16833667334669336,-0.707019197199334,-16.658747369012904,2.5
